timestamp,acc_x,acc_y,acc_z
67757,0.1555,-0.0958,-0.9587
67765,0.1552,-0.0955,-0.9589
67773,0.1548,-0.0948,-0.9590
67781,0.1544,-0.0944,-0.9591
67789,0.1541,-0.0940,-0.9591
67797,0.1539,-0.0938,-0.9591
67820,0.1539,-0.0941,-0.9590
67830,0.1542,-0.0944,-0.9589
67838,0.1545,-0.0948,-0.9586
67846,0.1550,-0.0952,-0.9584
67854,0.1555,-0.0957,-0.9581
67862,0.1560,-0.0963,-0.9579
67895,0.1582,-0.0981,-0.9568
67903,0.1587,-0.0985,-0.9567
67912,0.1591,-0.0989,-0.9565
67920,0.1594,-0.0991,-0.9564
67928,0.1595,-0.0992,-0.9563
67938,0.1598,-0.0994,-0.9563
67946,0.1598,-0.0994,-0.9563
67954,0.1598,-0.0992,-0.9563
67962,0.1598,-0.0991,-0.9564
67970,0.1597,-0.0989,-0.9565
67978,0.1594,-0.0986,-0.9567
67986,0.1592,-0.0983,-0.9568
67994,0.1589,-0.0978,-0.9569
68004,0.1587,-0.0974,-0.9570
68019,0.1581,-0.0964,-0.9574
68036,0.1573,-0.0953,-0.9578
68044,0.1571,-0.0950,-0.9579
68052,0.1569,-0.0945,-0.9580
68060,0.1566,-0.0941,-0.9583
68124,0.1558,-0.0939,-0.9589
68133,0.1558,-0.0941,-0.9589
68147,0.1558,-0.0947,-0.9589
68155,0.1558,-0.0951,-0.9587
68162,0.1558,-0.0951,-0.9587
68177,0.1559,-0.0957,-0.9587
68191,0.1559,-0.0963,-0.9586
68201,0.1560,-0.0966,-0.9585
68209,0.1560,-0.0968,-0.9584
68218,0.1561,-0.0970,-0.9583
68226,0.1561,-0.0973,-0.9581
68236,0.1562,-0.0973,-0.9581
68244,0.1562,-0.0974,-0.9580
68252,0.1562,-0.0974,-0.9579
68285,0.1565,-0.0975,-0.9576
68293,0.1565,-0.0977,-0.9576
68301,0.1565,-0.0980,-0.9578
68309,0.1566,-0.0986,-0.9579
68317,0.1567,-0.0995,-0.9581
68327,0.1567,-0.1007,-0.9586
68335,0.1569,-0.1022,-0.9591
68343,0.1570,-0.1038,-0.9597
68351,0.1571,-0.1055,-0.9604
68359,0.1572,-0.1069,-0.9612
68367,0.1573,-0.1080,-0.9617
68375,0.1573,-0.1085,-0.9622
68383,0.1573,-0.1082,-0.9625
68393,0.1572,-0.1069,-0.9625
68401,0.1571,-0.1047,-0.9624
68409,0.1569,-0.1016,-0.9619
68417,0.1566,-0.0975,-0.9613
68425,0.1562,-0.0927,-0.9603
68433,0.1559,-0.0870,-0.9592
68443,0.1555,-0.0811,-0.9580
68451,0.1552,-0.0748,-0.9568
68484,0.1534,-0.0542,-0.9528
68492,0.1532,-0.0515,-0.9524
68500,0.1531,-0.0503,-0.9521
68508,0.1530,-0.0500,-0.9521
68516,0.1530,-0.0510,-0.9524
68527,0.1532,-0.0554,-0.9534
68541,0.1533,-0.0587,-0.9540
68549,0.1536,-0.0624,-0.9546
68557,0.1537,-0.0664,-0.9554
68565,0.1539,-0.0708,-0.9562
68573,0.1542,-0.0752,-0.9569
68581,0.1544,-0.0796,-0.9576
68591,0.1547,-0.0840,-0.9584
68599,0.1549,-0.0881,-0.9591
68607,0.1552,-0.0920,-0.9597
68615,0.1554,-0.0956,-0.9602
68634,0.1559,-0.1039,-0.9613
68644,0.1561,-0.1057,-0.9614
68678,0.1565,-0.1089,-0.9614
68686,0.1565,-0.1088,-0.9613
68694,0.1565,-0.1083,-0.9611
68702,0.1565,-0.1075,-0.9608
68710,0.1565,-0.1067,-0.9604
68720,0.1565,-0.1056,-0.9602
68728,0.1565,-0.1044,-0.9598
68736,0.1565,-0.1031,-0.9595
68744,0.1564,-0.1019,-0.9591
68752,0.1564,-0.1007,-0.9589
68760,0.1564,-0.0995,-0.9585
68768,0.1564,-0.0984,-0.9583
68776,0.1564,-0.0974,-0.9580
68786,0.1564,-0.0966,-0.9578
68794,0.1564,-0.0958,-0.9575
68802,0.1564,-0.0952,-0.9574
68810,0.1564,-0.0948,-0.9573
68818,0.1564,-0.0945,-0.9572
68827,0.1565,-0.0944,-0.9572
68835,0.1565,-0.0942,-0.9572
68845,0.1565,-0.0944,-0.9572
68879,0.1565,-0.0953,-0.9574
68887,0.1566,-0.0956,-0.9575
68895,0.1566,-0.0959,-0.9576
68903,0.1566,-0.0963,-0.9578
68911,0.1566,-0.0967,-0.9579
68921,0.1565,-0.0970,-0.9580
68929,0.1565,-0.0974,-0.9581
68937,0.1565,-0.0978,-0.9583
68945,0.1565,-0.0981,-0.9583
68953,0.1564,-0.0984,-0.9584
68961,0.1564,-0.0986,-0.9584
68969,0.1562,-0.0989,-0.9585
68977,0.1562,-0.0990,-0.9585
68987,0.1561,-0.0991,-0.9585
68995,0.1561,-0.0991,-0.9585
69003,0.1561,-0.0991,-0.9585
69011,0.1560,-0.0991,-0.9585
69019,0.1560,-0.0990,-0.9585
69027,0.1560,-0.0989,-0.9585
69042,0.1560,-0.0984,-0.9585
69107,0.1560,-0.0955,-0.9583
69117,0.1560,-0.0952,-0.9583
69125,0.1560,-0.0948,-0.9583
69134,0.1560,-0.0946,-0.9583
69141,0.1560,-0.0945,-0.9581
69149,0.1560,-0.0944,-0.9581
69164,0.1559,-0.0942,-0.9580
69170,0.1559,-0.0942,-0.9580
69182,0.1559,-0.0944,-0.9579
69190,0.1559,-0.0945,-0.9579
69198,0.1559,-0.0946,-0.9578
69206,0.1559,-0.0947,-0.9578
69214,0.1559,-0.0950,-0.9578
69222,0.1559,-0.0953,-0.9576
69230,0.1559,-0.0956,-0.9576
69238,0.1559,-0.0959,-0.9576
69248,0.1559,-0.0962,-0.9576
69258,0.1559,-0.0966,-0.9576
69266,0.1559,-0.0968,-0.9576
69274,0.1560,-0.0972,-0.9576
69282,0.1560,-0.0974,-0.9576
69290,0.1560,-0.0977,-0.9576
69298,0.1561,-0.0978,-0.9578
69306,0.1561,-0.0979,-0.9578
69339,0.1565,-0.0984,-0.9579
69347,0.1565,-0.0985,-0.9579
69355,0.1566,-0.0986,-0.9580
69363,0.1567,-0.0989,-0.9580
69371,0.1567,-0.0991,-0.9580
69381,0.1569,-0.0992,-0.9580
69389,0.1569,-0.0994,-0.9580
69397,0.1569,-0.0994,-0.9580
69405,0.1567,-0.0994,-0.9580
69413,0.1567,-0.0994,-0.9580
69421,0.1567,-0.0994,-0.9579
69429,0.1566,-0.0992,-0.9579
69450,0.1565,-0.0992,-0.9578
69486,0.1561,-0.0985,-0.9576
69494,0.1561,-0.0984,-0.9576
69502,0.1560,-0.0981,-0.9576
69510,0.1560,-0.0980,-0.9576
69517,0.1560,-0.0980,-0.9576
69527,0.1560,-0.0978,-0.9576
69535,0.1560,-0.0977,-0.9576
69549,0.1560,-0.0977,-0.9578
69563,0.1560,-0.0975,-0.9578
69571,0.1560,-0.0975,-0.9578
69579,0.1561,-0.0975,-0.9578
69589,0.1561,-0.0974,-0.9578
69597,0.1561,-0.0974,-0.9578
69605,0.1562,-0.0975,-0.9578
69613,0.1562,-0.0975,-0.9578
69621,0.1562,-0.0975,-0.9578
69629,0.1564,-0.0975,-0.9578
69637,0.1564,-0.0975,-0.9578
69645,0.1564,-0.0975,-0.9578
69666,0.1564,-0.0975,-0.9579
69676,0.1564,-0.0974,-0.9579
69684,0.1564,-0.0974,-0.9579
69692,0.1564,-0.0973,-0.9579
69700,0.1564,-0.0972,-0.9580
69707,0.1564,-0.0972,-0.9580
69742,0.1562,-0.0967,-0.9581
69751,0.1562,-0.0966,-0.9583
69759,0.1562,-0.0964,-0.9583
69767,0.1562,-0.0963,-0.9583
69775,0.1562,-0.0963,-0.9583
69785,0.1561,-0.0962,-0.9583
69793,0.1561,-0.0961,-0.9583
69801,0.1561,-0.0961,-0.9583
69809,0.1561,-0.0959,-0.9583
69817,0.1561,-0.0959,-0.9581
69825,0.1560,-0.0958,-0.9581
69833,0.1560,-0.0958,-0.9580
69841,0.1560,-0.0958,-0.9580
69851,0.1560,-0.0958,-0.9580
69859,0.1560,-0.0958,-0.9579
69867,0.1561,-0.0958,-0.9579
69877,0.1561,-0.0958,-0.9579
69885,0.1561,-0.0958,-0.9579
69893,0.1561,-0.0958,-0.9579
69901,0.1561,-0.0958,-0.9579
69909,0.1561,-0.0958,-0.9579
69942,0.1562,-0.0959,-0.9579
69950,0.1562,-0.0959,-0.9579
69958,0.1562,-0.0959,-0.9579
69966,0.1562,-0.0959,-0.9579
69974,0.1562,-0.0959,-0.9579
69984,0.1562,-0.0959,-0.9579
69992,0.1562,-0.0959,-0.9579
70000,0.1562,-0.0959,-0.9579
70008,0.1562,-0.0959,-0.9580
70016,0.1562,-0.0959,-0.9580
70024,0.1561,-0.0959,-0.9580
70032,0.1561,-0.0959,-0.9580
70040,0.1561,-0.0959,-0.9580
70050,0.1561,-0.0959,-0.9581
70059,0.1560,-0.0959,-0.9581
70073,0.1560,-0.0959,-0.9581
70084,0.1560,-0.0959,-0.9581
70098,0.1559,-0.0959,-0.9581
70165,0.1560,-0.0962,-0.9580
70175,0.1560,-0.0963,-0.9580
70190,0.1560,-0.0963,-0.9579
70197,0.1560,-0.0964,-0.9579
70205,0.1560,-0.0964,-0.9579
70213,0.1560,-0.0964,-0.9579
70221,0.1559,-0.0964,-0.9578
70229,0.1559,-0.0964,-0.9578
70241,0.1559,-0.0964,-0.9578
70249,0.1558,-0.0964,-0.9578
70270,0.1556,-0.0964,-0.9578
70277,0.1556,-0.0964,-0.9578
70287,0.1556,-0.0963,-0.9578
70295,0.1555,-0.0963,-0.9578
70328,0.1555,-0.0961,-0.9580
70336,0.1555,-0.0959,-0.9580
70343,0.1555,-0.0959,-0.9580
70360,0.1555,-0.0959,-0.9581
70370,0.1556,-0.0958,-0.9581
70378,0.1556,-0.0958,-0.9583
70386,0.1556,-0.0958,-0.9583
70394,0.1558,-0.0958,-0.9583
70401,0.1558,-0.0958,-0.9583
70417,0.1559,-0.0957,-0.9583
70425,0.1559,-0.0958,-0.9584
70435,0.1560,-0.0958,-0.9584
70443,0.1560,-0.0958,-0.9584
70451,0.1560,-0.0958,-0.9585
70459,0.1561,-0.0958,-0.9585
70467,0.1561,-0.0958,-0.9585
70475,0.1561,-0.0958,-0.9585
70483,0.1561,-0.0959,-0.9586
70493,0.1562,-0.0959,-0.9586
70527,0.1561,-0.0959,-0.9586
70535,0.1561,-0.0959,-0.9586
70543,0.1561,-0.0959,-0.9586
70551,0.1561,-0.0959,-0.9586
70558,0.1561,-0.0959,-0.9586
70568,0.1560,-0.0958,-0.9586
70575,0.1560,-0.0958,-0.9586
70590,0.1559,-0.0958,-0.9586
70598,0.1559,-0.0957,-0.9586
70606,0.1559,-0.0957,-0.9586
70614,0.1559,-0.0957,-0.9586
70622,0.1558,-0.0957,-0.9585
70632,0.1558,-0.0957,-0.9585
70640,0.1559,-0.0957,-0.9585
70648,0.1559,-0.0957,-0.9584
70656,0.1559,-0.0958,-0.9584
70665,0.1559,-0.0958,-0.9584
70673,0.1559,-0.0958,-0.9583
70681,0.1560,-0.0959,-0.9583
70689,0.1560,-0.0959,-0.9581
70725,0.1561,-0.0962,-0.9578
70733,0.1561,-0.0962,-0.9578
70741,0.1561,-0.0963,-0.9576
70748,0.1561,-0.0963,-0.9576
70766,0.1562,-0.0964,-0.9575
70774,0.1562,-0.0964,-0.9575
70781,0.1562,-0.0964,-0.9575
70797,0.1562,-0.0966,-0.9575
70805,0.1562,-0.0966,-0.9575
70813,0.1562,-0.0966,-0.9575
70821,0.1562,-0.0966,-0.9575
70831,0.1562,-0.0967,-0.9576
70839,0.1562,-0.0967,-0.9576
70847,0.1562,-0.0967,-0.9578
70855,0.1562,-0.0967,-0.9578
70863,0.1562,-0.0967,-0.9579
70871,0.1562,-0.0967,-0.9580
70879,0.1562,-0.0968,-0.9580
70887,0.1562,-0.0967,-0.9581
70897,0.1562,-0.0967,-0.9584
70907,0.1562,-0.0967,-0.9585
70915,0.1562,-0.0967,-0.9585
70923,0.1564,-0.0967,-0.9586
70931,0.1564,-0.0967,-0.9587
70938,0.1564,-0.0967,-0.9587
70954,0.1562,-0.0966,-0.9589
70987,0.1562,-0.0964,-0.9591
70996,0.1562,-0.0964,-0.9591
71004,0.1561,-0.0964,-0.9591
71012,0.1561,-0.0964,-0.9591
71020,0.1561,-0.0964,-0.9591
71030,0.1561,-0.0963,-0.9590
71037,0.1561,-0.0963,-0.9590
71053,0.1561,-0.0963,-0.9589
71061,0.1561,-0.0963,-0.9589
71069,0.1561,-0.0963,-0.9587
71091,0.1561,-0.0962,-0.9586
71100,0.1561,-0.0962,-0.9585
71111,0.1561,-0.0962,-0.9584
71125,0.1561,-0.0961,-0.9583
71139,0.1561,-0.0961,-0.9581
71147,0.1561,-0.0961,-0.9580
71217,0.1559,-0.0963,-0.9574
71231,0.1559,-0.0963,-0.9573
71239,0.1558,-0.0963,-0.9573
71247,0.1558,-0.0963,-0.9573
71255,0.1556,-0.0964,-0.9573
71263,0.1556,-0.0964,-0.9572
71271,0.1556,-0.0964,-0.9572
71279,0.1555,-0.0964,-0.9572
71289,0.1555,-0.0964,-0.9570
71298,0.1555,-0.0964,-0.9570
71306,0.1555,-0.0964,-0.9570
71316,0.1555,-0.0964,-0.9570
71324,0.1554,-0.0964,-0.9570
71332,0.1554,-0.0964,-0.9570
71340,0.1554,-0.0964,-0.9570
71373,0.1554,-0.0964,-0.9573
71381,0.1554,-0.0964,-0.9573
71389,0.1554,-0.0964,-0.9573
71397,0.1555,-0.0964,-0.9574
71405,0.1555,-0.0964,-0.9574
71415,0.1555,-0.0964,-0.9575
71423,0.1556,-0.0964,-0.9575
71431,0.1556,-0.0964,-0.9575
71439,0.1558,-0.0966,-0.9575
71447,0.1558,-0.0966,-0.9575
71455,0.1559,-0.0966,-0.9576
71463,0.1559,-0.0966,-0.9576
71471,0.1560,-0.0966,-0.9576
71481,0.1560,-0.0966,-0.9576
71489,0.1560,-0.0966,-0.9576
71497,0.1561,-0.0966,-0.9575
71505,0.1561,-0.0966,-0.9575
71513,0.1561,-0.0966,-0.9575
71523,0.1561,-0.0966,-0.9575
71531,0.1561,-0.0966,-0.9575
71539,0.1561,-0.0966,-0.9575
71572,0.1560,-0.0964,-0.9575
71580,0.1560,-0.0963,-0.9575
71588,0.1560,-0.0963,-0.9575
71605,0.1559,-0.0963,-0.9575
71615,0.1559,-0.0963,-0.9575
71623,0.1559,-0.0963,-0.9575
71631,0.1558,-0.0962,-0.9575
71639,0.1558,-0.0962,-0.9575
71647,0.1558,-0.0962,-0.9575
71655,0.1558,-0.0962,-0.9575
71663,0.1556,-0.0963,-0.9576
71682,0.1556,-0.0963,-0.9576
71696,0.1558,-0.0963,-0.9576
71704,0.1558,-0.0964,-0.9576
71712,0.1558,-0.0964,-0.9576
71720,0.1558,-0.0964,-0.9576
71730,0.1559,-0.0964,-0.9576
71738,0.1559,-0.0966,-0.9576
71746,0.1559,-0.0966,-0.9575
71779,0.1559,-0.0966,-0.9575
71787,0.1559,-0.0966,-0.9575
71795,0.1559,-0.0966,-0.9575
71803,0.1559,-0.0966,-0.9575
71811,0.1559,-0.0966,-0.9575
71821,0.1559,-0.0966,-0.9574
71829,0.1559,-0.0966,-0.9574
71837,0.1559,-0.0966,-0.9574
71845,0.1559,-0.0964,-0.9575
71853,0.1558,-0.0964,-0.9575
71861,0.1558,-0.0964,-0.9575
71869,0.1558,-0.0964,-0.9575
71877,0.1558,-0.0964,-0.9575
71887,0.1558,-0.0964,-0.9575
71909,0.1558,-0.0964,-0.9575
71918,0.1558,-0.0964,-0.9576
71926,0.1558,-0.0964,-0.9576
71936,0.1558,-0.0964,-0.9576
71944,0.1558,-0.0966,-0.9576
71977,0.1559,-0.0966,-0.9576
71985,0.1559,-0.0966,-0.9576
71993,0.1560,-0.0967,-0.9576
72001,0.1560,-0.0967,-0.9576
72009,0.1560,-0.0967,-0.9576
72019,0.1560,-0.0967,-0.9575
72027,0.1561,-0.0967,-0.9575
72035,0.1561,-0.0968,-0.9575
72043,0.1561,-0.0968,-0.9575
72051,0.1561,-0.0968,-0.9575
72059,0.1561,-0.0968,-0.9575
72067,0.1562,-0.0968,-0.9575
72085,0.1562,-0.0968,-0.9574
72099,0.1562,-0.0968,-0.9574
72106,0.1562,-0.0968,-0.9574
72114,0.1562,-0.0968,-0.9573
72129,0.1562,-0.0968,-0.9573
72140,0.1562,-0.0968,-0.9572
72209,0.1558,-0.0967,-0.9569
72219,0.1558,-0.0967,-0.9569
72228,0.1556,-0.0967,-0.9569
72236,0.1556,-0.0966,-0.9569
72243,0.1556,-0.0966,-0.9569
72259,0.1556,-0.0966,-0.9569
72267,0.1555,-0.0966,-0.9569
72275,0.1555,-0.0964,-0.9570
72285,0.1555,-0.0964,-0.9570
72293,0.1555,-0.0964,-0.9572
72301,0.1555,-0.0964,-0.9572
72309,0.1554,-0.0964,-0.9572
72317,0.1554,-0.0964,-0.9573
72325,0.1554,-0.0963,-0.9573
72333,0.1554,-0.0963,-0.9573
72343,0.1554,-0.0963,-0.9574
72379,0.1555,-0.0963,-0.9574
72387,0.1555,-0.0963,-0.9574
72395,0.1555,-0.0963,-0.9574
72403,0.1555,-0.0964,-0.9574
72411,0.1555,-0.0964,-0.9574
72421,0.1556,-0.0964,-0.9574
72429,0.1556,-0.0964,-0.9574
72437,0.1556,-0.0964,-0.9574
72445,0.1556,-0.0964,-0.9574
72453,0.1558,-0.0964,-0.9574
72461,0.1558,-0.0966,-0.9574
72469,0.1558,-0.0966,-0.9574
72477,0.1558,-0.0966,-0.9574
72487,0.1559,-0.0966,-0.9574
72495,0.1559,-0.0966,-0.9575
72503,0.1559,-0.0967,-0.9575
72511,0.1559,-0.0967,-0.9575
72519,0.1559,-0.0967,-0.9575
72527,0.1559,-0.0967,-0.9575
72536,0.1559,-0.0967,-0.9576
72546,0.1559,-0.0968,-0.9576
72580,0.1558,-0.0969,-0.9578
72588,0.1556,-0.0969,-0.9579
72596,0.1556,-0.0969,-0.9579
72604,0.1556,-0.0969,-0.9579
72612,0.1556,-0.0969,-0.9579
72622,0.1556,-0.0969,-0.9579
72630,0.1556,-0.0969,-0.9579
72645,0.1558,-0.0969,-0.9579
72652,0.1558,-0.0968,-0.9579
72660,0.1558,-0.0968,-0.9579
72668,0.1558,-0.0968,-0.9579
72676,0.1558,-0.0967,-0.9579
72686,0.1559,-0.0967,-0.9579
72694,0.1559,-0.0967,-0.9578
72702,0.1559,-0.0966,-0.9578
72722,0.1559,-0.0964,-0.9578
72730,0.1559,-0.0964,-0.9576
72738,0.1559,-0.0963,-0.9576
72774,0.1560,-0.0961,-0.9575
72782,0.1560,-0.0961,-0.9575
72790,0.1560,-0.0961,-0.9575
72798,0.1560,-0.0961,-0.9575
72806,0.1560,-0.0961,-0.9575
72816,0.1560,-0.0961,-0.9575
72824,0.1560,-0.0961,-0.9575
72832,0.1559,-0.0961,-0.9575
72841,0.1559,-0.0962,-0.9575
72849,0.1559,-0.0962,-0.9575
72857,0.1559,-0.0962,-0.9575
72865,0.1559,-0.0962,-0.9576
72873,0.1559,-0.0962,-0.9576
72883,0.1559,-0.0962,-0.9576
72891,0.1559,-0.0962,-0.9576
72899,0.1559,-0.0963,-0.9576
72907,0.1559,-0.0963,-0.9576
72915,0.1559,-0.0963,-0.9578
72923,0.1559,-0.0963,-0.9578
72931,0.1559,-0.0963,-0.9578
72939,0.1559,-0.0963,-0.9578
72975,0.1559,-0.0963,-0.9578
72983,0.1559,-0.0963,-0.9578
72991,0.1559,-0.0963,-0.9578
72999,0.1559,-0.0963,-0.9579
73007,0.1559,-0.0963,-0.9579
73017,0.1559,-0.0963,-0.9578
73025,0.1559,-0.0963,-0.9578
73033,0.1559,-0.0963,-0.9578
73041,0.1559,-0.0963,-0.9578
73049,0.1559,-0.0963,-0.9578
73057,0.1559,-0.0963,-0.9578
73065,0.1559,-0.0963,-0.9578
73083,0.1559,-0.0963,-0.9578
73097,0.1559,-0.0963,-0.9578
73104,0.1559,-0.0963,-0.9576
73112,0.1559,-0.0963,-0.9576
73126,0.1559,-0.0963,-0.9576
73140,0.1559,-0.0964,-0.9576
73151,0.1560,-0.0964,-0.9576
73161,0.1560,-0.0966,-0.9575
73168,0.1560,-0.0966,-0.9575
73184,0.1560,-0.0966,-0.9575
73192,0.1560,-0.0966,-0.9575
73200,0.1560,-0.0967,-0.9574
73262,0.1559,-0.0968,-0.9572
73273,0.1559,-0.0968,-0.9572
73281,0.1559,-0.0968,-0.9570
73289,0.1559,-0.0968,-0.9570
73297,0.1559,-0.0968,-0.9570
73305,0.1560,-0.0968,-0.9570
73313,0.1560,-0.0968,-0.9570
73321,0.1560,-0.0967,-0.9569
73329,0.1560,-0.0967,-0.9569
73339,0.1560,-0.0967,-0.9569
73347,0.1560,-0.0966,-0.9569
73355,0.1560,-0.0966,-0.9570
73365,0.1560,-0.0964,-0.9570
73373,0.1560,-0.0964,-0.9570
73381,0.1560,-0.0964,-0.9572
73389,0.1560,-0.0963,-0.9572
73397,0.1560,-0.0963,-0.9572
73433,0.1560,-0.0961,-0.9575
73441,0.1561,-0.0961,-0.9575
73450,0.1561,-0.0961,-0.9575
73458,0.1561,-0.0961,-0.9576
73468,0.1561,-0.0961,-0.9576
73476,0.1561,-0.0961,-0.9576
73484,0.1561,-0.0961,-0.9576
73492,0.1561,-0.0961,-0.9576
73500,0.1561,-0.0961,-0.9576
73507,0.1561,-0.0961,-0.9576
73523,0.1561,-0.0962,-0.9575
73546,0.1561,-0.0963,-0.9575
73554,0.1561,-0.0963,-0.9574
73562,0.1561,-0.0963,-0.9574
73572,0.1560,-0.0963,-0.9574
73580,0.1560,-0.0964,-0.9574
73588,0.1560,-0.0964,-0.9574
73621,0.1559,-0.0964,-0.9574
73629,0.1559,-0.0964,-0.9574
73637,0.1559,-0.0964,-0.9574
73645,0.1559,-0.0964,-0.9574
73653,0.1558,-0.0963,-0.9574
73663,0.1558,-0.0963,-0.9573
73670,0.1558,-0.0963,-0.9573
73678,0.1558,-0.0963,-0.9573
73697,0.1558,-0.0963,-0.9573
73705,0.1558,-0.0962,-0.9573
73713,0.1558,-0.0962,-0.9573
73721,0.1558,-0.0962,-0.9573
73735,0.1558,-0.0962,-0.9573
73743,0.1558,-0.0962,-0.9573
73752,0.1558,-0.0962,-0.9574
73760,0.1558,-0.0962,-0.9574
73768,0.1559,-0.0962,-0.9574
73778,0.1559,-0.0962,-0.9574
73786,0.1559,-0.0962,-0.9574
73819,0.1560,-0.0962,-0.9573
73827,0.1560,-0.0962,-0.9573
73835,0.1561,-0.0963,-0.9573
73843,0.1561,-0.0963,-0.9573
73851,0.1561,-0.0963,-0.9573
73861,0.1561,-0.0963,-0.9573
73869,0.1561,-0.0964,-0.9573
73877,0.1561,-0.0964,-0.9573
73885,0.1560,-0.0964,-0.9573
73893,0.1560,-0.0964,-0.9573
73901,0.1560,-0.0966,-0.9573
73909,0.1560,-0.0966,-0.9574
73917,0.1560,-0.0966,-0.9574
73927,0.1560,-0.0966,-0.9574
73935,0.1559,-0.0966,-0.9574
73943,0.1559,-0.0966,-0.9574
73951,0.1559,-0.0966,-0.9575
73959,0.1559,-0.0966,-0.9575
73967,0.1559,-0.0966,-0.9575
73975,0.1559,-0.0964,-0.9575
73985,0.1559,-0.0964,-0.9576
74019,0.1559,-0.0964,-0.9578
74027,0.1560,-0.0964,-0.9578
74035,0.1560,-0.0964,-0.9578
74043,0.1560,-0.0964,-0.9578
74051,0.1560,-0.0964,-0.9578
74062,0.1560,-0.0966,-0.9576
74069,0.1560,-0.0966,-0.9576
74085,0.1561,-0.0966,-0.9576
74099,0.1561,-0.0966,-0.9575
74106,0.1561,-0.0966,-0.9575
74114,0.1561,-0.0966,-0.9574
74124,0.1561,-0.0966,-0.9574
74138,0.1561,-0.0966,-0.9573
74145,0.1561,-0.0966,-0.9573
74153,0.1561,-0.0966,-0.9572
74167,0.1561,-0.0966,-0.9572
74175,0.1561,-0.0966,-0.9572
74185,0.1560,-0.0966,-0.9570
74196,0.1560,-0.0966,-0.9570
74204,0.1560,-0.0966,-0.9570
74212,0.1559,-0.0966,-0.9569
74220,0.1559,-0.0967,-0.9569
74228,0.1559,-0.0967,-0.9569
74236,0.1559,-0.0967,-0.9569
74298,0.1559,-0.0967,-0.9570
74308,0.1559,-0.0967,-0.9570
74316,0.1559,-0.0967,-0.9570
74324,0.1560,-0.0967,-0.9570
74332,0.1560,-0.0967,-0.9569
74340,0.1561,-0.0967,-0.9569
74361,0.1562,-0.0967,-0.9569
74372,0.1562,-0.0967,-0.9569
74380,0.1562,-0.0967,-0.9569
74388,0.1564,-0.0967,-0.9569
74398,0.1564,-0.0967,-0.9569
74406,0.1564,-0.0967,-0.9570
74414,0.1564,-0.0967,-0.9570
74422,0.1564,-0.0968,-0.9570
74458,0.1562,-0.0968,-0.9572
74466,0.1562,-0.0968,-0.9572
74474,0.1562,-0.0968,-0.9572
