timestamp,acc_x,acc_y,acc_z
83689,0.0132,-0.9475,0.1807
83712,0.0134,-0.9500,0.1804
83729,0.0135,-0.9510,0.1802
83771,0.0140,-0.9534,0.1797
83816,0.0145,-0.9559,0.1791
83834,0.0146,-0.9567,0.1788
83855,0.0149,-0.9572,0.1786
83878,0.0151,-0.9579,0.1785
83895,0.0153,-0.9581,0.1783
83917,0.0154,-0.9583,0.1785
83935,0.0154,-0.9583,0.1785
83987,0.0155,-0.9578,0.1790
84010,0.0155,-0.9573,0.1793
84027,0.0155,-0.9569,0.1796
84049,0.0155,-0.9565,0.1798
84072,0.0154,-0.9559,0.1802
84105,0.0154,-0.9553,0.1802
84129,0.0154,-0.9552,0.1801
84178,0.0154,-0.9550,0.1791
84200,0.0154,-0.9550,0.1785
84217,0.0153,-0.9551,0.1779
84240,0.0151,-0.9553,0.1764
84262,0.0151,-0.9556,0.1757
84279,0.0150,-0.9557,0.1749
84301,0.0149,-0.9559,0.1742
84324,0.0146,-0.9563,0.1731
84360,0.0144,-0.9565,0.1727
84408,0.0142,-0.9565,0.1737
84425,0.0142,-0.9565,0.1743
84446,0.0142,-0.9564,0.1750
84469,0.0142,-0.9562,0.1765
84486,0.0142,-0.9559,0.1774
84508,0.0142,-0.9558,0.1780
84530,0.0143,-0.9557,0.1787
84567,0.0145,-0.9554,0.1801
84589,0.0145,-0.9553,0.1803
84613,0.0146,-0.9553,0.1805
84636,0.0148,-0.9552,0.1805
84658,0.0149,-0.9552,0.1804
84675,0.0150,-0.9552,0.1802
84710,0.0151,-0.9553,0.1796
84733,0.0153,-0.9553,0.1791
84763,0.0153,-0.9553,0.1786
84786,0.0154,-0.9553,0.1785
84803,0.0154,-0.9553,0.1783
84825,0.0154,-0.9552,0.1785
84844,0.0155,-0.9552,0.1786
84870,0.0155,-0.9551,0.1790
84892,0.0155,-0.9550,0.1793
84915,0.0155,-0.9548,0.1798
84932,0.0155,-0.9548,0.1801
84950,0.0155,-0.9547,0.1802
84972,0.0155,-0.9547,0.1802
85011,0.0153,-0.9548,0.1796
85066,0.0151,-0.9550,0.1785
85083,0.0150,-0.9551,0.1782
85105,0.0149,-0.9551,0.1779
85128,0.0146,-0.9550,0.1774
85145,0.0145,-0.9550,0.1772
85162,0.0144,-0.9550,0.1771
85184,0.0143,-0.9550,0.1771
85238,0.0139,-0.9550,0.1769
85254,0.0138,-0.9551,0.1769
85273,0.0138,-0.9552,0.1768
85312,0.0137,-0.9557,0.1764
85336,0.0137,-0.9559,0.1763
85361,0.0135,-0.9563,0.1758
85381,0.0135,-0.9565,0.1755
85415,0.0137,-0.9569,0.1750
85434,0.0137,-0.9570,0.1749
85456,0.0138,-0.9573,0.1747
85478,0.0138,-0.9573,0.1746
85500,0.0139,-0.9573,0.1747
85523,0.0140,-0.9573,0.1749
85540,0.0140,-0.9572,0.1752
85564,0.0140,-0.9570,0.1755
85586,0.0142,-0.9569,0.1759
85637,0.0142,-0.9562,0.1776
85661,0.0140,-0.9561,0.1781
85683,0.0142,-0.9558,0.1786
85706,0.0142,-0.9554,0.1794
85723,0.0143,-0.9553,0.1798
85745,0.0143,-0.9552,0.1799
85770,0.0144,-0.9552,0.1797
85804,0.0144,-0.9554,0.1787
85829,0.0144,-0.9556,0.1781
85845,0.0143,-0.9557,0.1774
85863,0.0143,-0.9558,0.1768
85885,0.0142,-0.9561,0.1758
85926,0.0142,-0.9562,0.1754
85943,0.0142,-0.9562,0.1754
85965,0.0143,-0.9562,0.1755
85984,0.0143,-0.9561,0.1758
86035,0.0144,-0.9557,0.1766
86057,0.0145,-0.9556,0.1771
86074,0.0146,-0.9554,0.1775
86096,0.0146,-0.9553,0.1780
86119,0.0149,-0.9551,0.1787
86136,0.0150,-0.9551,0.1788
86158,0.0151,-0.9551,0.1787
86183,0.0151,-0.9552,0.1780
86223,0.0151,-0.9554,0.1768
86264,0.0149,-0.9559,0.1750
86281,0.0149,-0.9561,0.1748
86303,0.0148,-0.9562,0.1747
86325,0.0146,-0.9562,0.1748
86346,0.0145,-0.9563,0.1752
86366,0.0144,-0.9564,0.1754
86390,0.0143,-0.9564,0.1755
86418,0.0140,-0.9565,0.1759
86437,0.0139,-0.9567,0.1759
86462,0.0138,-0.9567,0.1760
86482,0.0138,-0.9567,0.1760
86504,0.0139,-0.9567,0.1760
86529,0.0140,-0.9565,0.1761
86560,0.0142,-0.9564,0.1761
86582,0.0143,-0.9563,0.1761
86612,0.0144,-0.9562,0.1761
86634,0.0145,-0.9561,0.1761
86659,0.0146,-0.9559,0.1761
86681,0.0148,-0.9558,0.1760
86703,0.0148,-0.9558,0.1760
86720,0.0149,-0.9557,0.1760
86743,0.0149,-0.9557,0.1760
86765,0.0150,-0.9556,0.1761
86789,0.0150,-0.9556,0.1761
86807,0.0149,-0.9556,0.1764
86829,0.0149,-0.9556,0.1765
86889,0.0148,-0.9557,0.1771
86913,0.0146,-0.9557,0.1772
86935,0.0146,-0.9557,0.1775
86958,0.0145,-0.9557,0.1777
86975,0.0144,-0.9557,0.1779
86997,0.0144,-0.9558,0.1780
87015,0.0143,-0.9558,0.1780
87074,0.0142,-0.9558,0.1780
87096,0.0142,-0.9558,0.1780
87113,0.0142,-0.9558,0.1780
87135,0.0142,-0.9558,0.1779
87177,0.0143,-0.9558,0.1776
87194,0.0143,-0.9558,0.1775
87218,0.0143,-0.9558,0.1774
87241,0.0143,-0.9558,0.1772
87281,0.0144,-0.9558,0.1770
87304,0.0144,-0.9558,0.1769
87321,0.0144,-0.9558,0.1768
87343,0.0145,-0.9558,0.1768
87365,0.0145,-0.9558,0.1766
87385,0.0145,-0.9558,0.1766
87405,0.0144,-0.9558,0.1766
87423,0.0144,-0.9559,0.1766
87457,0.0144,-0.9559,0.1768
87487,0.0143,-0.9559,0.1769
87505,0.0143,-0.9559,0.1769
87527,0.0142,-0.9559,0.1770
87550,0.0142,-0.9559,0.1771
87567,0.0142,-0.9559,0.1771
87589,0.0140,-0.9559,0.1771
87611,0.0140,-0.9559,0.1771
87648,0.0139,-0.9561,0.1768
87670,0.0139,-0.9562,0.1766
87694,0.0139,-0.9562,0.1765
87717,0.0138,-0.9563,0.1763
87739,0.0138,-0.9563,0.1763
87756,0.0138,-0.9564,0.1761
87795,0.0138,-0.9564,0.1760
87820,0.0139,-0.9564,0.1759
87840,0.0140,-0.9564,0.1758
87856,0.0140,-0.9565,0.1757
87900,0.0143,-0.9565,0.1754
87920,0.0144,-0.9565,0.1754
87945,0.0145,-0.9564,0.1755
87967,0.0146,-0.9564,0.1757
87989,0.0148,-0.9563,0.1758
88006,0.0148,-0.9563,0.1759
88031,0.0149,-0.9562,0.1761
88053,0.0149,-0.9562,0.1764
88105,0.0150,-0.9559,0.1768
88140,0.0150,-0.9559,0.1769
88157,0.0150,-0.9558,0.1770
88180,0.0150,-0.9558,0.1771
88202,0.0150,-0.9558,0.1771
88219,0.0150,-0.9558,0.1771
88236,0.0150,-0.9558,0.1771
88259,0.0150,-0.9559,0.1770
88305,0.0149,-0.9559,0.1770
88328,0.0148,-0.9561,0.1771
88345,0.0148,-0.9559,0.1774
88367,0.0148,-0.9559,0.1779
88390,0.0148,-0.9554,0.1803
88409,0.0148,-0.9551,0.1824
88452,0.0149,-0.9537,0.1892
88485,0.0151,-0.9517,0.2001
88507,0.0155,-0.9487,0.2151
88524,0.0157,-0.9469,0.2242
88546,0.0159,-0.9449,0.2344
88568,0.0161,-0.9427,0.2454
88585,0.0162,-0.9404,0.2572
88608,0.0166,-0.9354,0.2825
88630,0.0168,-0.9329,0.2954
88647,0.0170,-0.9302,0.3085
88664,0.0172,-0.9276,0.3212
88687,0.0176,-0.9230,0.3442
88728,0.0181,-0.9196,0.3617
88763,0.0184,-0.9180,0.3704
88780,0.0186,-0.9181,0.3706
88803,0.0184,-0.9200,0.3621
88825,0.0182,-0.9218,0.3531
88842,0.0179,-0.9241,0.3414
88866,0.0176,-0.9268,0.3269
88889,0.0166,-0.9336,0.2911
88917,0.0153,-0.9418,0.2487
88939,0.0146,-0.9462,0.2260
88963,0.0139,-0.9506,0.2029
88986,0.0126,-0.9591,0.1573
89006,0.0118,-0.9633,0.1356
89030,0.0114,-0.9670,0.1151
89062,0.0104,-0.9739,0.0786
89080,0.0101,-0.9768,0.0630
89132,0.0096,-0.9850,0.0209
89154,0.0098,-0.9861,0.0154
89171,0.0099,-0.9869,0.0116
89193,0.0100,-0.9874,0.0096
89216,0.0105,-0.9878,0.0100
89233,0.0107,-0.9875,0.0121
89255,0.0110,-0.9872,0.0153
89272,0.0111,-0.9867,0.0194
89319,0.0117,-0.9841,0.0361
89365,0.0122,-0.9805,0.0579
89382,0.0122,-0.9790,0.0658
89403,0.0123,-0.9775,0.0740
89423,0.0125,-0.9760,0.0823
89448,0.0127,-0.9727,0.0992
89467,0.0127,-0.9709,0.1077
89485,0.0128,-0.9694,0.1160
89530,0.0132,-0.9646,0.1393
89551,0.0133,-0.9631,0.1464
89576,0.0135,-0.9604,0.1591
89598,0.0137,-0.9594,0.1647
89620,0.0138,-0.9583,0.1697
89637,0.0139,-0.9573,0.1742
89671,0.0140,-0.9558,0.1812
89688,0.0142,-0.9552,0.1838
89716,0.0144,-0.9545,0.1871
89738,0.0144,-0.9542,0.1881
89763,0.0145,-0.9541,0.1884
89785,0.0145,-0.9542,0.1879
89808,0.0145,-0.9546,0.1860
89825,0.0145,-0.9548,0.1847
89850,0.0145,-0.9551,0.1832
89866,0.0145,-0.9553,0.1818
89889,0.0145,-0.9559,0.1786
89919,0.0145,-0.9562,0.1770
89942,0.0144,-0.9568,0.1742
89979,0.0144,-0.9572,0.1718
89996,0.0144,-0.9574,0.1708
90018,0.0144,-0.9575,0.1700
90040,0.0143,-0.9578,0.1689
90058,0.0143,-0.9578,0.1686
90080,0.0143,-0.9579,0.1685
90098,0.0143,-0.9579,0.1683
90159,0.0142,-0.9578,0.1691
90176,0.0142,-0.9578,0.1694
90198,0.0142,-0.9576,0.1698
90221,0.0142,-0.9574,0.1707
90238,0.0142,-0.9574,0.1710
90276,0.0142,-0.9572,0.1718
90293,0.0142,-0.9570,0.1721
90331,0.0142,-0.9569,0.1727
90354,0.0142,-0.9568,0.1731
90371,0.0142,-0.9568,0.1732
90395,0.0142,-0.9567,0.1733
90414,0.0142,-0.9567,0.1735
90433,0.0142,-0.9567,0.1735
90452,0.0142,-0.9567,0.1735
90471,0.0142,-0.9567,0.1733
90496,0.0142,-0.9567,0.1732
90517,0.0142,-0.9567,0.1731
90539,0.0143,-0.9567,0.1730
90597,0.0143,-0.9568,0.1725
90624,0.0143,-0.9568,0.1724
90646,0.0144,-0.9568,0.1724
90669,0.0144,-0.9568,0.1721
90686,0.0144,-0.9569,0.1721
90703,0.0144,-0.9569,0.1720
90725,0.0144,-0.9569,0.1720
90765,0.0145,-0.9569,0.1719
90787,0.0145,-0.9569,0.1719
90811,0.0144,-0.9569,0.1719
90834,0.0144,-0.9569,0.1720
90880,0.0144,-0.9569,0.1720
90897,0.0144,-0.9569,0.1721
90914,0.0144,-0.9569,0.1721
90936,0.0143,-0.9569,0.1721
90969,0.0143,-0.9569,0.1722
90990,0.0143,-0.9569,0.1722
91015,0.0143,-0.9569,0.1722
91036,0.0143,-0.9569,0.1722
91058,0.0143,-0.9568,0.1724
91083,0.0143,-0.9568,0.1724
91109,0.0143,-0.9568,0.1726
91131,0.0143,-0.9568,0.1727
91180,0.0143,-0.9567,0.1733
91212,0.0143,-0.9565,0.1742
91229,0.0143,-0.9563,0.1750
91251,0.0143,-0.9561,0.1761
91274,0.0143,-0.9554,0.1796
91291,0.0143,-0.9550,0.1819
91308,0.0143,-0.9543,0.1848
91330,0.0144,-0.9537,0.1884
91374,0.0146,-0.9510,0.2029
91396,0.0148,-0.9500,0.2091
91420,0.0150,-0.9487,0.2161
91443,0.0153,-0.9462,0.2314
91465,0.0154,-0.9447,0.2397
91482,0.0155,-0.9432,0.2484
91520,0.0157,-0.9386,0.2747
91555,0.0157,-0.9357,0.2911
91576,0.0157,-0.9343,0.2986
91600,0.0156,-0.9331,0.3053
91623,0.0154,-0.9310,0.3160
91645,0.0153,-0.9302,0.3197
91664,0.0150,-0.9297,0.3221
91687,0.0145,-0.9294,0.3226
91709,0.0144,-0.9298,0.3204
91736,0.0139,-0.9313,0.3113
91758,0.0137,-0.9325,0.3042
91780,0.0135,-0.9341,0.2955
91805,0.0133,-0.9380,0.2738
91837,0.0132,-0.9431,0.2468
91864,0.0131,-0.9460,0.2318
91880,0.0131,-0.9491,0.2161
91903,0.0129,-0.9554,0.1835
91922,0.0129,-0.9586,0.1670
91939,0.0128,-0.9618,0.1506
91961,0.0126,-0.9648,0.1348
92001,0.0118,-0.9730,0.0916
92022,0.0116,-0.9755,0.0791
92044,0.0112,-0.9775,0.0679
92066,0.0107,-0.9811,0.0490
92089,0.0104,-0.9825,0.0414
92111,0.0101,-0.9836,0.0350
92144,0.0096,-0.9854,0.0262
92162,0.0094,-0.9858,0.0236
92218,0.0089,-0.9858,0.0233
92240,0.0089,-0.9854,0.0258
92257,0.0089,-0.9847,0.0294
92280,0.0090,-0.9828,0.0396
92302,0.0092,-0.9816,0.0460
92319,0.0094,-0.9801,0.0533
92341,0.0096,-0.9785,0.0615
92358,0.0099,-0.9768,0.0703
92403,0.0107,-0.9713,0.0996
92458,0.0118,-0.9655,0.1301
92475,0.0121,-0.9636,0.1399
92498,0.0128,-0.9601,0.1580
92520,0.0131,-0.9586,0.1659
92544,0.0135,-0.9559,0.1796
92561,0.0138,-0.9548,0.1851
92582,0.0140,-0.9540,0.1896
92608,0.0143,-0.9528,0.1959
92630,0.0144,-0.9525,0.1976
92654,0.0144,-0.9523,0.1986
92677,0.0145,-0.9524,0.1985
92699,0.0145,-0.9526,0.1975
92718,0.0144,-0.9529,0.1960
92751,0.0144,-0.9537,0.1920
92775,0.0143,-0.9547,0.1874
92806,0.0142,-0.9557,0.1826
92828,0.0140,-0.9562,0.1803
92845,0.0140,-0.9565,0.1782
92867,0.0139,-0.9569,0.1763
92890,0.0138,-0.9576,0.1731
92907,0.0138,-0.9579,0.1718
92929,0.0137,-0.9581,0.1708
92951,0.0137,-0.9583,0.1699
92968,0.0137,-0.9584,0.1694
92985,0.0137,-0.9585,0.1691
93008,0.0135,-0.9585,0.1689
93051,0.0135,-0.9584,0.1694
93101,0.0135,-0.9580,0.1710
93119,0.0135,-0.9578,0.1722
93141,0.0137,-0.9576,0.1729
93163,0.0137,-0.9575,0.1735
93183,0.0137,-0.9574,0.1741
93206,0.0137,-0.9570,0.1750
93228,0.0137,-0.9570,0.1754
93273,0.0137,-0.9568,0.1764
93295,0.0137,-0.9567,0.1765
93312,0.0137,-0.9567,0.1766
93335,0.0137,-0.9567,0.1768
93357,0.0137,-0.9567,0.1768
93391,0.0137,-0.9567,0.1766
93409,0.0137,-0.9567,0.1765
93464,0.0137,-0.9568,0.1760
93487,0.0137,-0.9568,0.1757
93504,0.0137,-0.9569,0.1755
93526,0.0137,-0.9569,0.1754
93549,0.0137,-0.9570,0.1752
93571,0.0137,-0.9570,0.1750
93589,0.0137,-0.9570,0.1749
93606,0.0137,-0.9570,0.1748
93642,0.0137,-0.9572,0.1747
93665,0.0137,-0.9572,0.1747
93696,0.0137,-0.9572,0.1747
93713,0.0137,-0.9572,0.1748
93735,0.0137,-0.9572,0.1749
93757,0.0137,-0.9570,0.1750
93777,0.0137,-0.9570,0.1753
93800,0.0137,-0.9569,0.1760
93817,0.0137,-0.9568,0.1768
93852,0.0135,-0.9564,0.1786
93877,0.0135,-0.9558,0.1814
93898,0.0135,-0.9554,0.1830
93920,0.0135,-0.9551,0.1848
93942,0.0135,-0.9547,0.1869
93960,0.0135,-0.9537,0.1920
94001,0.0135,-0.9524,0.1989
94039,0.0137,-0.9507,0.2080
94062,0.0138,-0.9484,0.2197
94085,0.0139,-0.9470,0.2264
94106,0.0140,-0.9456,0.2339
94129,0.0142,-0.9425,0.2502
94146,0.0142,-0.9408,0.2589
94168,0.0143,-0.9391,0.2678
94191,0.0144,-0.9358,0.2855
94208,0.0145,-0.9341,0.2941
94226,0.0145,-0.9325,0.3022
94248,0.0146,-0.9310,0.3098
94308,0.0153,-0.9264,0.3325
94340,0.0156,-0.9253,0.3380
94357,0.0157,-0.9250,0.3390
94379,0.0157,-0.9250,0.3387
94401,0.0157,-0.9254,0.3373
94421,0.0156,-0.9268,0.3301
94443,0.0155,-0.9279,0.3243
94465,0.0153,-0.9293,0.3173
94506,0.0143,-0.9353,0.2872
94528,0.0138,-0.9377,0.2745
94545,0.0134,-0.9404,0.2607
94565,0.0129,-0.9432,0.2458
94589,0.0122,-0.9493,0.2141
94611,0.0118,-0.9525,0.1975
94642,0.0114,-0.9590,0.1641
94659,0.0112,-0.9623,0.1477
94694,0.0110,-0.9685,0.1165
94716,0.0110,-0.9714,0.1021
94741,0.0107,-0.9766,0.0762
94763,0.0106,-0.9788,0.0649
94786,0.0104,-0.9824,0.0463
94805,0.0101,-0.9838,0.0388
94827,0.0100,-0.9849,0.0327
94852,0.0098,-0.9865,0.0244
94887,0.0096,-0.9873,0.0212
94909,0.0095,-0.9875,0.0215
94957,0.0094,-0.9865,0.0303
94974,0.0094,-0.9855,0.0359
94996,0.0095,-0.9841,0.0430
95019,0.0098,-0.9803,0.0614
95036,0.0100,-0.9779,0.0724
95053,0.0103,-0.9753,0.0847
95073,0.0105,-0.9724,0.0980
95109,0.0112,-0.9662,0.1271
95132,0.0121,-0.9595,0.1586
95156,0.0125,-0.9561,0.1747
95178,0.0131,-0.9526,0.1908
95201,0.0140,-0.9462,0.2228
95218,0.0146,-0.9430,0.2382
95243,0.0153,-0.9399,0.2531
95262,0.0164,-0.9346,0.2805
95324,0.0181,-0.9282,0.3138
95341,0.0186,-0.9268,0.3224
95364,0.0194,-0.9246,0.3350
95386,0.0197,-0.9240,0.3387
95403,0.0198,-0.9237,0.3409
95425,0.0198,-0.9238,0.3412
95448,0.0194,-0.9249,0.3365
95501,0.0182,-0.9290,0.3160
95526,0.0171,-0.9332,0.2942
95558,0.0160,-0.9386,0.2670
95579,0.0155,-0.9417,0.2518
95596,0.0150,-0.9448,0.2358
95618,0.0146,-0.9481,0.2192
95639,0.0142,-0.9515,0.2023
95656,0.0138,-0.9550,0.1851
95674,0.0131,-0.9617,0.1510
95696,0.0128,-0.9648,0.1345
95731,0.0122,-0.9708,0.1038
95753,0.0118,-0.9735,0.0897
95778,0.0114,-0.9783,0.0651
95800,0.0112,-0.9803,0.0546
95823,0.0109,-0.9835,0.0374
95872,0.0104,-0.9866,0.0210
95893,0.0104,-0.9872,0.0179
95926,0.0104,-0.9875,0.0153
95948,0.0105,-0.9874,0.0157
95965,0.0106,-0.9871,0.0177
95988,0.0110,-0.9852,0.0264
96010,0.0112,-0.9838,0.0333
96027,0.0116,-0.9821,0.0424
96049,0.0120,-0.9799,0.0533
96070,0.0128,-0.9745,0.0814
96108,0.0139,-0.9679,0.1166
96130,0.0145,-0.9642,0.1362
96177,0.0164,-0.9524,0.2000
96199,0.0168,-0.9485,0.2214
96216,0.0172,-0.9446,0.2423
96239,0.0178,-0.9373,0.2811
96261,0.0179,-0.9340,0.2983
96278,0.0181,-0.9309,0.3138
96296,0.0179,-0.9283,0.3271
96319,0.0176,-0.9244,0.3470
96378,0.0165,-0.9220,0.3584
96401,0.0159,-0.9231,0.3533
96418,0.0156,-0.9244,0.3469
96440,0.0155,-0.9261,0.3383
96481,0.0148,-0.9347,0.2986
96505,0.0144,-0.9385,0.2816
96527,0.0142,-0.9424,0.2632
96582,0.0126,-0.9596,0.1812
96603,0.0122,-0.9637,0.1603
96620,0.0117,-0.9678,0.1399
96642,0.0114,-0.9716,0.1204
96665,0.0107,-0.9784,0.0846
96682,0.0104,-0.9812,0.0690
96706,0.0103,-0.9838,0.0549
96729,0.0101,-0.9874,0.0323
96764,0.0103,-0.9896,0.0177
96795,0.0106,-0.9901,0.0115
96812,0.0109,-0.9897,0.0117
96831,0.0111,-0.9890,0.0142
96852,0.0114,-0.9878,0.0188
96874,0.0116,-0.9862,0.0256
96896,0.0121,-0.9817,0.0458
96913,0.0123,-0.9790,0.0588
96933,0.0126,-0.9760,0.0739
96964,0.0131,-0.9689,0.1086
96986,0.0134,-0.9650,0.1281
97011,0.0139,-0.9567,0.1696
97033,0.0142,-0.9524,0.1909
97055,0.0144,-0.9481,0.2124
97072,0.0145,-0.9440,0.2335
97103,0.0149,-0.9360,0.2737
97120,0.0150,-0.9326,0.2917
97156,0.0153,-0.9270,0.3329
97178,0.0155,-0.9236,0.3408
97202,0.0155,-0.9230,0.3455
97225,0.0153,-0.9237,0.3439
97247,0.0150,-0.9250,0.3378
97271,0.0148,-0.9270,0.3282
97294,0.0138,-0.9327,0.3000
97316,0.0132,-0.9363,0.2821
97368,0.0112,-0.9487,0.2186
97410,0.0095,-0.9619,0.1504
97431,0.0090,-0.9661,0.1287
97451,0.0085,-0.9701,0.1080
97473,0.0081,-0.9774,0.0710
97496,0.0078,-0.9805,0.0552
97516,0.0077,-0.9833,0.0413
97541,0.0074,-0.9877,0.0193
97582,0.0073,-0.9905,0.0052
97604,0.0072,-0.9918,-0.0016
97621,0.0071,-0.9921,-0.0027
97643,0.0071,-0.9921,-0.0024
97665,0.0071,-0.9917,-0.0010
97711,0.0071,-0.9897,0.0081
97728,0.0071,-0.9889,0.0121
97757,0.0071,-0.9871,0.0208
97777,0.0071,-0.9861,0.0253
97800,0.0072,-0.9840,0.0349
97821,0.0072,-0.9829,0.0400
97841,0.0073,-0.9818,0.0454
97864,0.0073,-0.9806,0.0513
97886,0.0076,-0.9780,0.0638
97904,0.0077,-0.9766,0.0707
97955,0.0082,-0.9720,0.0935
97977,0.0084,-0.9705,0.1017
98018,0.0090,-0.9655,0.1270
98040,0.0093,-0.9639,0.1354
98057,0.0095,-0.9623,0.1437
98080,0.0100,-0.9595,0.1592
