010,0.00,0.00,0.0,--,0.00,0.0,1,0.0000000,0.0000000,2026-03-03 15:33:29.751
010,0.00,0.00,1.0,--,0.00,57.8,2,0.0000000,0.0000000,2026-03-03 15:33:30.789
010,0.00,0.00,2.7,--,0.00,36.0,3,0.0000000,0.0000000,2026-03-03 15:33:32.454
010,0.00,0.00,4.6,--,0.00,32.1,4,0.0000000,0.0000000,2026-03-03 15:33:34.323
010,0.00,0.00,6.0,--,0.00,41.5,5,0.0000000,0.0000000,2026-03-03 15:33:35.770
010,0.00,0.00,7.7,--,0.00,36.4,6,0.0000000,0.0000000,2026-03-03 15:33:37.417
010,0.00,0.00,9.1,--,0.00,43.0,7,0.0000000,0.0000000,2026-03-03 15:33:38.812
010,0.00,0.00,10.8,--,0.00,35.1,8,0.0000000,0.0000000,2026-03-03 15:33:40.522
010,0.00,0.00,13.3,--,0.00,23.7,9,0.0000000,0.0000000,2026-03-03 15:33:43.057
010,0.00,0.00,15.5,--,0.00,26.8,10,0.0000000,0.0000000,2026-03-03 15:33:45.297
010,0.00,0.00,16.2,--,0.00,86.6,11,0.0000000,0.0000000,2026-03-03 15:33:45.990
010,0.00,0.00,17.2,--,0.00,65.4,12,0.0000000,0.0000000,2026-03-03 15:33:46.907
010,0.00,0.00,18.1,--,0.00,62.1,13,0.0000000,0.0000000,2026-03-03 15:33:47.873
010,0.00,0.00,18.8,--,0.00,88.6,14,0.0000000,0.0000000,2026-03-03 15:33:48.550
010,0.00,0.00,19.9,--,0.00,53.5,15,0.0000000,0.0000000,2026-03-03 15:33:49.671
010,0.00,0.00,23.0,--,0.00,19.3,16,0.0000000,0.0000000,2026-03-03 15:33:52.778
