timestamp,acc_x,acc_y,acc_z
51528,-0.0216,-0.9066,0.2769
51544,-0.0208,-0.9103,0.2549
51560,-0.0186,-0.9146,0.2335
51576,-0.0153,-0.9192,0.2133
51590,-0.0133,-0.9216,0.2036
51600,-0.0092,-0.9266,0.1862
51618,-0.0049,-0.9315,0.1714
51634,-0.0009,-0.9354,0.1602
51650,0.0026,-0.9380,0.1526
51704,0.0055,-0.9377,0.1528
51713,0.0048,-0.9369,0.1874
51734,0.0009,-0.9333,0.1719
51750,-0.0026,-0.9304,0.1868
51766,-0.0063,-0.9271,0.2048
51782,-0.0103,-0.9238,0.2251
51792,-0.0122,-0.9222,0.2357
51824,-0.0194,-0.9158,0.2780
51835,-0.0209,-0.9143,0.2877
51895,-0.0240,-0.9037,0.3363
51911,-0.0223,-0.9021,0.3383
51921,-0.0212,-0.9015,0.3376
51937,-0.0183,-0.9006,0.3337
51948,-0.0167,-0.9004,0.3307
51964,-0.0134,-0.9003,0.3228
51982,-0.0101,-0.9008,0.3135
51998,-0.0072,-0.9016,0.3038
52014,-0.0048,-0.9026,0.2948
52030,-0.0031,-0.9037,0.2867
52040,-0.0023,-0.9042,0.2832
52070,-0.0017,-0.9061,0.2722
52086,-0.0024,-0.9072,0.2684
52099,-0.0038,-0.9084,0.2650
52133,-0.0085,-0.9121,0.2578
52143,-0.0100,-0.9133,0.2557
52159,-0.0132,-0.9158,0.2511
52175,-0.0162,-0.9180,0.2463
52191,-0.0187,-0.9196,0.2419
52209,-0.0201,-0.9205,0.2385
52225,-0.0208,-0.9205,0.2367
52243,-0.0205,-0.9193,0.2368
52254,-0.0194,-0.9165,0.2391
52291,-0.0149,-0.9052,0.2507
52307,-0.0118,-0.8976,0.2595
52323,-0.0083,-0.8894,0.2697
52333,-0.0063,-0.8853,0.2750
52349,-0.0021,-0.8773,0.2863
52365,0.0026,-0.8704,0.2980
52381,0.0076,-0.8652,0.3101
52399,0.0128,-0.8627,0.3228
52438,0.0251,-0.8651,0.3572
52448,0.0272,-0.8666,0.3646
52485,0.0323,-0.8746,0.4021
52501,0.0311,-0.8771,0.4158
52517,0.0284,-0.8789,0.4286
52527,0.0267,-0.8796,0.4348
52543,0.0228,-0.8810,0.4476
52559,0.0188,-0.8817,0.4614
52578,0.0151,-0.8815,0.4766
52597,0.0122,-0.8795,0.4928
52610,0.0100,-0.8759,0.5093
52626,0.0085,-0.8707,0.5253
52642,0.0076,-0.8644,0.5403
52695,0.0090,-0.8414,0.5804
52713,0.0123,-0.8298,0.6010
52745,0.0175,-0.8159,0.6307
52761,0.0187,-0.8127,0.6388
52779,0.0221,-0.8035,0.6646
52795,0.0244,-0.7970,0.6837
52811,0.0267,-0.7896,0.7039
52826,0.0280,-0.7855,0.7141
52847,0.0315,-0.7722,0.7429
52858,0.0323,-0.7676,0.7511
52874,0.0331,-0.7587,0.7643
52890,0.0319,-0.7506,0.7719
52939,0.0175,-0.7378,0.7533
52955,0.0117,-0.7389,0.7343
52973,0.0071,-0.7438,0.7101
52989,0.0042,-0.7524,0.6816
53000,0.0028,-0.7649,0.6498
53016,0.0033,-0.7804,0.6156
53051,0.0095,-0.8158,0.5461
53083,0.0208,-0.8511,0.4832
53099,0.0264,-0.8669,0.4551
53112,0.0288,-0.8744,0.4421
53122,0.0327,-0.8878,0.4181
53137,0.0341,-0.8939,0.4073
53153,0.0359,-0.9047,0.3882
53169,0.0364,-0.9138,0.3726
53187,0.0353,-0.9241,0.3545
53203,0.0326,-0.9266,0.3497
53219,0.0286,-0.9298,0.3418
53235,0.0237,-0.9305,0.3358
53253,0.0164,-0.9263,0.3293
53264,0.0139,-0.9237,0.3275
53280,0.0090,-0.9171,0.3236
53296,0.0038,-0.9098,0.3187
53333,-0.0082,-0.8967,0.3038
53368,-0.0231,-0.8895,0.2769
53378,-0.0256,-0.8895,0.2709
53394,-0.0297,-0.8910,0.2593
53410,-0.0326,-0.8938,0.2482
53426,-0.0344,-0.8975,0.2380
53444,-0.0353,-0.9015,0.2296
53460,-0.0354,-0.9050,0.2231
53470,-0.0352,-0.9065,0.2207
53486,-0.0343,-0.9083,0.2180
53502,-0.0331,-0.9087,0.2181
53531,-0.0303,-0.9065,0.2261
53547,-0.0297,-0.9056,0.2338
53563,-0.0283,-0.9038,0.2384
53573,-0.0271,-0.9023,0.2493
53589,-0.0258,-0.9014,0.2618
53603,-0.0251,-0.9011,0.2686
53617,-0.0238,-0.9010,0.2823
53635,-0.0226,-0.9015,0.2963
53667,-0.0205,-0.9031,0.3217
53678,-0.0200,-0.9036,0.3322
53732,-0.0173,-0.9012,0.3505
53748,-0.0167,-0.8994,0.3514
53758,-0.0164,-0.8984,0.3511
53774,-0.0157,-0.8965,0.3484
53790,-0.0151,-0.8947,0.3438
53806,-0.0143,-0.8932,0.3378
53824,-0.0134,-0.8922,0.3311
53840,-0.0126,-0.8920,0.3246
53856,-0.0116,-0.8922,0.3188
53872,-0.0106,-0.8931,0.3145
53886,-0.0098,-0.8944,0.3116
53931,-0.0081,-0.9003,0.3125
53973,-0.0085,-0.9086,0.3213
53983,-0.0089,-0.9097,0.3226
53994,-0.0094,-0.9106,0.3236
54010,-0.0106,-0.9121,0.3248
54026,-0.0120,-0.9126,0.3243
