sys_ms,nmea_ms,nmea
32756,-1,$GNGGA,,,,,,0,,,,,,,,*78
32757,-1,$GPVTG,,,,,,,,,N*30
32758,-1,$GNGGA,,,,,,0,,,,,,,,*78
32758,-1,$GPVTG,,,,,,,,,N*30
32759,-1,$GNGGA,,,,,,0,,,,,,,,*78
32760,-1,$GPVTG,,,,,,,,,N*30
32760,-1,$GNGGA,,,,,,0,,,,,,,,*78
32761,-1,$GPVTG,,,,,,,,,N*30
32762,-1,$GNGGA,,,,,,0,,,,,,,,*78
32762,-1,$GPVTG,,,,,,,,,N*30
32763,-1,$GNGGA,,,,,,0,,,,,,,,*78
32763,-1,$GPVTG,,,,,,,,,N*30
32764,-1,$GNGGA,,,,,,0,,,,,,,,*78
32765,-1,$GPVTG,,,,,,,,,N*30
32765,-1,$GNGGA,,,,,,0,,,,,,,,*78
32766,-1,$GPVTG,,,,,,,,,N*30
32770,-1,$GNGGA,,,,,,0,,,,,,,,*78
32770,-1,$GPVTG,,,,,,,,,N*30
32771,-1,$GNGGA,,,,,,0,,,,,,,,*78
32771,-1,$GPVTG,,,,,,,,,N*30
32772,-1,$GNGGA,,,,,,0,,,,,,,,*78
32773,-1,$GPVTG,,,,,,,,,N*30
32773,-1,$GNGGA,,,,,,0,,,,,,,,*78
32774,-1,$GPVTG,,,,,,,,,N*30
32775,-1,$GNGGA,,,,,,0,,,,,,,,*78
32775,-1,$GPVTG,,,,,,,,,N*30
32776,-1,$GNGGA,,,,,,0,,,,,,,,*78
32777,-1,$GPVTG,,,,,,,,,N*30
32777,-1,$GNGGA,,,,,,0,,,,,,,,*78
32778,-1,$GPVTG,,,,,,,,,N*30
32778,-1,$GNGGA,,,,,,0,,,,,,,,*78
32779,-1,$GPVTG,,,,,,,,,N*30
33056,-1,$GNGGA,,,,,,0,,,,,,,,*78
33057,-1,$GPVTG,,,,,,,,,N*30
33057,-1,$GNGGA,,,,,,0,,,,,,,,*78
33058,-1,$GPVTG,,,,,,,,,N*30
33356,-1,$GNGGA,,,,,,0,,,,,,,,*78
33362,-1,$GPVTG,,,,,,,,,N*30
33362,-1,$GNGGA,,,,,,0,,,,,,,,*78
33363,-1,$GPVTG,,,,,,,,,N*30
33364,-1,$GNGGA,,,,,,0,,,,,,,,*78
33364,-1,$GPVTG,,,,,,,,,N*30
33666,-1,$GNGGA,,,,,,0,,,,,,,,*78
33666,-1,$GPVTG,,,,,,,,,N*30
33667,-1,$GNGGA,,,,,,0,,,,,,,,*78
33668,-1,$GPVTG,,,,,,,,,N*30
33668,-1,$GNGGA,,,,,,0,,,,,,,,*78
33669,-1,$GPVTG,,,,,,,,,N*30
33967,-1,$GNGGA,,,,,,0,,,,,,,,*78
33973,-1,$GPVTG,,,,,,,,,N*30
33974,-1,$GNGGA,,,,,,0,,,,,,,,*78
33974,-1,$GPVTG,,,,,,,,,N*30
33975,-1,$GNGGA,,,,,,0,,,,,,,,*78
33976,-1,$GPVTG,,,,,,,,,N*30
33976,-1,$GNGGA,,,,,,0,,,,,,,,*78
33977,-1,$GPVTG,,,,,,,,,N*30
34271,-1,$GNGGA,,,,,,0,,,,,,,,*78
34272,-1,$GPVTG,,,,,,,,,N*30
34272,-1,$GNGGA,,,,,,0,,,,,,,,*78
34273,-1,$GPVTG,,,,,,,,,N*30
34572,-1,$GNGGA,,,,,,0,,,,,,,,*78
34578,-1,$GPVTG,,,,,,,,,N*30
34578,-1,$GNGGA,,,,,,0,,,,,,,,*78
34579,-1,$GPVTG,,,,,,,,,N*30
34580,-1,$GNGGA,,,,,,0,,,,,,,,*78
34581,-1,$GPVTG,,,,,,,,,N*30
34582,-1,$GNGGA,,,,,,0,,,,,,,,*78
34583,-1,$GPVTG,,,,,,,,,N*30
34899,-1,$GNGGA,,,,,,0,,,,,,,,*78
