010,0.00,0.00,0.0,--,0.00,0.0,1,0.0000000,0.0000000,2026-03-02 21:02:33.615
010,0.00,0.00,1.9,--,0.00,31.7,2,0.0000000,0.0000000,2026-03-02 21:02:35.508
010,0.00,0.00,6.2,--,0.00,14.1,3,0.0000000,0.0000000,2026-03-02 21:02:39.774
010,0.00,0.00,9.9,--,0.00,15.9,4,0.0000000,0.0000000,2026-03-02 21:02:43.544
010,0.00,0.00,11.8,--,0.00,31.6,5,0.0000000,0.0000000,2026-03-02 21:02:45.445
010,0.00,0.00,13.7,--,0.00,32.4,6,0.0000000,0.0000000,2026-03-02 21:02:47.295
010,0.00,0.00,15.5,--,0.00,33.8,7,0.0000000,0.0000000,2026-03-02 21:02:49.072
010,0.00,0.00,17.3,--,0.00,32.8,8,0.0000000,0.0000000,2026-03-02 21:02:50.903
010,0.00,0.00,19.1,--,0.00,33.1,9,0.0000000,0.0000000,2026-03-02 21:02:52.715
010,0.00,0.00,22.7,--,0.00,16.7,10,0.0000000,0.0000000,2026-03-02 21:02:56.305
010,0.00,0.00,23.7,--,0.00,57.1,11,0.0000000,0.0000000,2026-03-02 21:02:57.356
010,0.00,0.00,25.8,--,0.00,28.7,12,0.0000000,0.0000000,2026-03-02 21:02:59.450
010,0.00,0.00,30.2,--,0.00,13.9,13,0.0000000,0.0000000,2026-03-02 21:03:03.778
010,0.00,0.00,32.3,--,0.00,28.7,14,0.0000000,0.0000000,2026-03-02 21:03:05.870
010,0.00,0.00,37.5,--,0.00,11.5,15,0.0000000,0.0000000,2026-03-02 21:03:11.084
010,0.00,0.00,38.2,--,0.00,82.1,16,0.0000000,0.0000000,2026-03-02 21:03:11.815
010,0.00,0.00,42.6,--,0.00,13.7,17,0.0000000,0.0000000,2026-03-02 21:03:16.208
010,0.00,0.00,45.0,--,0.00,24.8,18,0.0000000,0.0000000,2026-03-02 21:03:18.625
010,0.00,0.00,47.2,--,0.00,27.2,19,0.0000000,0.0000000,2026-03-02 21:03:20.833
010,0.00,0.00,49.2,--,0.00,29.6,20,0.0000000,0.0000000,2026-03-02 21:03:22.860
010,0.00,0.00,51.6,--,0.00,25.1,21,0.0000000,0.0000000,2026-03-02 21:03:25.250
