sys_ms,acc_x,acc_y,acc_z
50614,0.4205,-0.2732,0.8881
50636,0.4205,-0.2728,0.8881
50670,0.4205,-0.2727,0.8879
50693,0.4205,-0.2726,0.8879
50717,0.4205,-0.2726,0.8879
50739,0.4205,-0.2725,0.8878
50762,0.4205,-0.2723,0.8878
50779,0.4205,-0.2723,0.8877
50796,0.4207,-0.2722,0.8877
50818,0.4207,-0.2722,0.8877
50861,0.4207,-0.2721,0.8876
50883,0.4207,-0.2719,0.8876
50911,0.4207,-0.2719,0.8876
50934,0.4207,-0.2717,0.8876
50957,0.4207,-0.2716,0.8877
50979,0.4207,-0.2716,0.8877
51003,0.4207,-0.2715,0.8877
51023,0.4207,-0.2715,0.8877
51055,0.4205,-0.2714,0.8877
51077,0.4205,-0.2714,0.8877
51099,0.4205,-0.2715,0.8878
51122,0.4205,-0.2715,0.8878
51144,0.4204,-0.2716,0.8877
51161,0.4204,-0.2717,0.8877
51189,0.4204,-0.2721,0.8877
51208,0.4204,-0.2723,0.8877
51272,0.4204,-0.2734,0.8875
51291,0.4204,-0.2737,0.8875
51313,0.4205,-0.2742,0.8873
51336,0.4205,-0.2744,0.8873
51353,0.4205,-0.2745,0.8872
51375,0.4205,-0.2747,0.8872
51397,0.4205,-0.2748,0.8871
51452,0.4207,-0.2747,0.8871
51477,0.4207,-0.2743,0.8871
51497,0.4207,-0.2740,0.8871
51520,0.4207,-0.2738,0.8871
51544,0.4207,-0.2733,0.8871
51567,0.4208,-0.2731,0.8872
51589,0.4208,-0.2728,0.8872
51610,0.4208,-0.2723,0.8873
51627,0.4207,-0.2721,0.8873
51650,0.4207,-0.2719,0.8873
51698,0.4207,-0.2714,0.8875
51721,0.4205,-0.2712,0.8875
51738,0.4205,-0.2711,0.8875
51760,0.4204,-0.2711,0.8875
51783,0.4204,-0.2711,0.8875
51801,0.4204,-0.2711,0.8875
51821,0.4203,-0.2711,0.8875
51844,0.4203,-0.2712,0.8875
51866,0.4203,-0.2712,0.8875
51898,0.4203,-0.2715,0.8875
51921,0.4202,-0.2717,0.8876
51940,0.4202,-0.2719,0.8876
51963,0.4202,-0.2720,0.8876
51985,0.4202,-0.2721,0.8877
52002,0.4203,-0.2722,0.8878
52023,0.4203,-0.2723,0.8878
52045,0.4203,-0.2725,0.8878
52091,0.4203,-0.2726,0.8879
52112,0.4203,-0.2727,0.8881
52135,0.4204,-0.2728,0.8881
52158,0.4204,-0.2729,0.8881
52180,0.4204,-0.2731,0.8881
52197,0.4204,-0.2732,0.8881
52219,0.4205,-0.2737,0.8879
52236,0.4205,-0.2739,0.8878
52301,0.4207,-0.2749,0.8876
52326,0.4207,-0.2750,0.8875
52348,0.4208,-0.2751,0.8873
52371,0.4208,-0.2753,0.8872
52395,0.4208,-0.2753,0.8871
52412,0.4209,-0.2751,0.8870
52429,0.4209,-0.2749,0.8870
52489,0.4209,-0.2744,0.8868
52514,0.4209,-0.2739,0.8867
52537,0.4209,-0.2737,0.8867
52559,0.4209,-0.2734,0.8867
52576,0.4209,-0.2733,0.8867
52598,0.4209,-0.2728,0.8866
52621,0.4209,-0.2727,0.8866
52664,0.4208,-0.2722,0.8867
52687,0.4208,-0.2722,0.8867
52704,0.4208,-0.2721,0.8868
52727,0.4207,-0.2720,0.8870
52750,0.4207,-0.2720,0.8871
52767,0.4205,-0.2720,0.8871
52789,0.4205,-0.2720,0.8872
52811,0.4205,-0.2721,0.8875
52828,0.4205,-0.2722,0.8875
52845,0.4204,-0.2722,0.8876
52868,0.4204,-0.2723,0.8876
52926,0.4205,-0.2725,0.8877
52949,0.4205,-0.2725,0.8877
52971,0.4205,-0.2725,0.8877
52993,0.4205,-0.2723,0.8877
53026,0.4207,-0.2723,0.8877
53047,0.4207,-0.2722,0.8877
53067,0.4208,-0.2722,0.8876
53087,0.4208,-0.2721,0.8876
53120,0.4209,-0.2720,0.8875
53142,0.4209,-0.2721,0.8875
53165,0.4209,-0.2721,0.8873
53187,0.4210,-0.2723,0.8873
53210,0.4210,-0.2726,0.8873
53227,0.4210,-0.2728,0.8872
53251,0.4210,-0.2734,0.8872
53273,0.4210,-0.2738,0.8872
53324,0.4210,-0.2747,0.8872
53347,0.4210,-0.2749,0.8872
53369,0.4210,-0.2753,0.8872
53392,0.4210,-0.2754,0.8872
53409,0.4210,-0.2754,0.8872
53431,0.4210,-0.2755,0.8873
53455,0.4210,-0.2753,0.8873
53508,0.4209,-0.2748,0.8875
53533,0.4209,-0.2743,0.8876
53556,0.4209,-0.2740,0.8876
53578,0.4209,-0.2737,0.8877
53595,0.4209,-0.2734,0.8877
53617,0.4208,-0.2728,0.8878
53643,0.4208,-0.2726,0.8878
53686,0.4208,-0.2720,0.8879
53709,0.4207,-0.2719,0.8879
53726,0.4207,-0.2717,0.8879
53748,0.4207,-0.2715,0.8878
53771,0.4207,-0.2715,0.8878
53788,0.4207,-0.2716,0.8878
53810,0.4207,-0.2717,0.8877
53832,0.4207,-0.2719,0.8877
53849,0.4208,-0.2720,0.8877
53866,0.4208,-0.2721,0.8877
53889,0.4208,-0.2722,0.8877
53937,0.4208,-0.2725,0.8876
53958,0.4208,-0.2726,0.8876
53975,0.4208,-0.2726,0.8876
53997,0.4208,-0.2727,0.8876
54017,0.4208,-0.2727,0.8876
54039,0.4208,-0.2726,0.8876
54059,0.4207,-0.2726,0.8876
54076,0.4207,-0.2726,0.8877
54127,0.4205,-0.2725,0.8877
54150,0.4205,-0.2726,0.8877
54167,0.4205,-0.2726,0.8877
54188,0.4205,-0.2726,0.8877
54210,0.4205,-0.2728,0.8877
54227,0.4205,-0.2729,0.8877
54261,0.4207,-0.2732,0.8876
54279,0.4207,-0.2733,0.8876
54328,0.4208,-0.2737,0.8876
54353,0.4209,-0.2738,0.8875
54375,0.4209,-0.2739,0.8875
54398,0.4209,-0.2739,0.8875
54415,0.4209,-0.2740,0.8875
54437,0.4209,-0.2740,0.8875
54460,0.4209,-0.2742,0.8876
54514,0.4209,-0.2740,0.8876
54539,0.4208,-0.2738,0.8876
54559,0.4208,-0.2737,0.8876
54582,0.4208,-0.2736,0.8876
54606,0.4208,-0.2732,0.8875
54629,0.4207,-0.2729,0.8875
54651,0.4207,-0.2726,0.8873
54668,0.4207,-0.2725,0.8873
54685,0.4207,-0.2722,0.8873
54707,0.4207,-0.2721,0.8873
54755,0.4208,-0.2716,0.8872
54778,0.4208,-0.2715,0.8872
54795,0.4208,-0.2715,0.8872
54817,0.4208,-0.2712,0.8872
54840,0.4208,-0.2712,0.8872
54857,0.4208,-0.2712,0.8872
54874,0.4208,-0.2712,0.8872
54892,0.4208,-0.2712,0.8872
54914,0.4209,-0.2712,0.8873
54958,0.4209,-0.2714,0.8875
54981,0.4209,-0.2715,0.8876
55004,0.4208,-0.2716,0.8876
55025,0.4208,-0.2717,0.8876
55045,0.4208,-0.2719,0.8877
55068,0.4208,-0.2719,0.8878
55091,0.4208,-0.2720,0.8878
55141,0.4207,-0.2722,0.8879
55164,0.4207,-0.2725,0.8879
55189,0.4207,-0.2726,0.8878
55210,0.4207,-0.2729,0.8878
55233,0.4207,-0.2732,0.8878
55257,0.4207,-0.2733,0.8877
55279,0.4207,-0.2738,0.8876
55297,0.4207,-0.2740,0.8876
55363,0.4207,-0.2745,0.8875
55388,0.4207,-0.2747,0.8873
55410,0.4207,-0.2747,0.8873
55433,0.4207,-0.2747,0.8873
55450,0.4207,-0.2747,0.8873
55483,0.4207,-0.2745,0.8872
55501,0.4207,-0.2744,0.8872
55546,0.4207,-0.2739,0.8873
55571,0.4207,-0.2737,0.8873
55593,0.4207,-0.2734,0.8873
55616,0.4207,-0.2733,0.8875
55633,0.4207,-0.2731,0.8875
55655,0.4205,-0.2728,0.8875
55678,0.4205,-0.2727,0.8876
55702,0.4205,-0.2723,0.8876
55724,0.4205,-0.2723,0.8876
55747,0.4205,-0.2722,0.8877
55780,0.4205,-0.2720,0.8877
55797,0.4205,-0.2720,0.8877
55822,0.4205,-0.2717,0.8876
55845,0.4205,-0.2717,0.8876
55867,0.4205,-0.2717,0.8875
55884,0.4205,-0.2717,0.8875
55909,0.4205,-0.2717,0.8875
55931,0.4207,-0.2719,0.8873
55972,0.4207,-0.2720,0.8872
55995,0.4208,-0.2721,0.8871
56012,0.4208,-0.2722,0.8871
56031,0.4208,-0.2723,0.8870
56051,0.4208,-0.2723,0.8870
56074,0.4208,-0.2723,0.8870
56099,0.4209,-0.2725,0.8870
56116,0.4209,-0.2725,0.8871
56167,0.4208,-0.2727,0.8871
56190,0.4208,-0.2727,0.8872
56213,0.4208,-0.2729,0.8873
56236,0.4208,-0.2732,0.8873
56258,0.4208,-0.2733,0.8873
56275,0.4208,-0.2736,0.8875
56297,0.4208,-0.2738,0.8875
56323,0.4208,-0.2739,0.8875
56379,0.4207,-0.2743,0.8876
56401,0.4207,-0.2742,0.8876
56424,0.4207,-0.2742,0.8876
56446,0.4207,-0.2739,0.8876
56463,0.4207,-0.2738,0.8876
56486,0.4207,-0.2738,0.8876
56508,0.4207,-0.2736,0.8876
56563,0.4207,-0.2732,0.8876
56588,0.4205,-0.2731,0.8876
56610,0.4205,-0.2728,0.8876
56633,0.4205,-0.2727,0.8876
56650,0.4205,-0.2726,0.8876
56672,0.4205,-0.2725,0.8876
56694,0.4205,-0.2723,0.8876
56713,0.4205,-0.2723,0.8876
56732,0.4205,-0.2722,0.8876
56754,0.4205,-0.2721,0.8876
56776,0.4205,-0.2721,0.8876
56810,0.4205,-0.2721,0.8875
56833,0.4205,-0.2721,0.8875
56850,0.4205,-0.2721,0.8875
56872,0.4205,-0.2721,0.8875
56895,0.4205,-0.2721,0.8875
56912,0.4207,-0.2721,0.8875
56936,0.4207,-0.2722,0.8875
56969,0.4205,-0.2722,0.8875
57006,0.4205,-0.2722,0.8876
57026,0.4205,-0.2722,0.8876
57049,0.4205,-0.2722,0.8876
57069,0.4205,-0.2722,0.8876
57091,0.4205,-0.2722,0.8876
57115,0.4205,-0.2722,0.8876
57139,0.4205,-0.2723,0.8876
57162,0.4205,-0.2723,0.8876
57197,0.4207,-0.2726,0.8875
57219,0.4207,-0.2729,0.8875
57243,0.4207,-0.2731,0.8875
57265,0.4207,-0.2734,0.8873
57287,0.4207,-0.2736,0.8873
57306,0.4207,-0.2737,0.8873
57331,0.4207,-0.2740,0.8873
57348,0.4207,-0.2740,0.8873
57398,0.4205,-0.2742,0.8873
57423,0.4205,-0.2742,0.8875
57445,0.4204,-0.2740,0.8876
57467,0.4204,-0.2740,0.8876
57484,0.4204,-0.2739,0.8877
57507,0.4204,-0.2739,0.8877
57529,0.4203,-0.2737,0.8878
57584,0.4203,-0.2733,0.8879
57609,0.4203,-0.2732,0.8881
57629,0.4203,-0.2728,0.8881
57652,0.4203,-0.2727,0.8881
57676,0.4203,-0.2725,0.8881
57698,0.4203,-0.2723,0.8881
57721,0.4204,-0.2723,0.8881
57738,0.4204,-0.2722,0.8879
57761,0.4204,-0.2721,0.8879
57784,0.4204,-0.2720,0.8878
57825,0.4204,-0.2719,0.8877
57848,0.4204,-0.2719,0.8877
57872,0.4204,-0.2719,0.8876
57894,0.4205,-0.2717,0.8876
57917,0.4205,-0.2717,0.8875
57936,0.4205,-0.2717,0.8875
57954,0.4205,-0.2719,0.8875
57976,0.4205,-0.2719,0.8875
58017,0.4205,-0.2719,0.8875
58037,0.4207,-0.2719,0.8875
58059,0.4207,-0.2719,0.8875
58080,0.4207,-0.2719,0.8875
58102,0.4207,-0.2719,0.8875
58126,0.4208,-0.2720,0.8875
58149,0.4208,-0.2721,0.8875
58166,0.4208,-0.2722,0.8875
58216,0.4208,-0.2727,0.8873
58240,0.4209,-0.2731,0.8873
58264,0.4209,-0.2733,0.8873
58286,0.4209,-0.2737,0.8873
58309,0.4209,-0.2738,0.8872
58326,0.4209,-0.2740,0.8872
58348,0.4209,-0.2742,0.8872
58365,0.4209,-0.2743,0.8872
58422,0.4208,-0.2744,0.8872
58447,0.4208,-0.2743,0.8872
58469,0.4208,-0.2742,0.8872
58492,0.4207,-0.2740,0.8872
58509,0.4207,-0.2738,0.8872
58531,0.4207,-0.2736,0.8872
58549,0.4205,-0.2734,0.8872
58566,0.4205,-0.2732,0.8872
58612,0.4205,-0.2727,0.8872
58637,0.4205,-0.2726,0.8872
58660,0.4205,-0.2725,0.8873
58682,0.4204,-0.2722,0.8873
58699,0.4204,-0.2721,0.8873
58722,0.4204,-0.2721,0.8875
58744,0.4204,-0.2720,0.8875
58768,0.4204,-0.2719,0.8876
58791,0.4204,-0.2719,0.8876
58813,0.4204,-0.2717,0.8877
58847,0.4204,-0.2716,0.8877
58868,0.4204,-0.2716,0.8878
58892,0.4204,-0.2715,0.8878
58914,0.4204,-0.2715,0.8879
58937,0.4203,-0.2715,0.8879
58954,0.4203,-0.2715,0.8879
58982,0.4203,-0.2715,0.8881
59005,0.4203,-0.2715,0.8881
59041,0.4202,-0.2715,0.8882
59060,0.4202,-0.2715,0.8882
59084,0.4202,-0.2715,0.8883
59104,0.4202,-0.2715,0.8883
59126,0.4202,-0.2716,0.8883
59143,0.4202,-0.2716,0.8884
59169,0.4202,-0.2717,0.8884
59187,0.4202,-0.2719,0.8884
59237,0.4202,-0.2726,0.8883
59259,0.4202,-0.2728,0.8883
59283,0.4203,-0.2731,0.8883
59305,0.4203,-0.2736,0.8882
59328,0.4203,-0.2738,0.8881
59345,0.4204,-0.2740,0.8881
59367,0.4204,-0.2743,0.8879
59385,0.4204,-0.2744,0.8878
59442,0.4207,-0.2745,0.8875
59472,0.4208,-0.2744,0.8873
59495,0.4208,-0.2742,0.8872
59517,0.4209,-0.2740,0.8872
59534,0.4209,-0.2736,0.8870
59556,0.4209,-0.2733,0.8870
59579,0.4209,-0.2731,0.8868
59634,0.4209,-0.2721,0.8868
59659,0.4209,-0.2719,0.8868
59681,0.4209,-0.2717,0.8868
59703,0.4209,-0.2715,0.8868
59720,0.4209,-0.2714,0.8870
59743,0.4209,-0.2714,0.8870
59776,0.4208,-0.2714,0.8871
59796,0.4208,-0.2715,0.8871
59818,0.4208,-0.2716,0.8873
59841,0.4208,-0.2717,0.8873
59874,0.4208,-0.2720,0.8875
59897,0.4207,-0.2722,0.8877
59914,0.4207,-0.2725,0.8877
59937,0.4207,-0.2726,0.8878
59959,0.4207,-0.2727,0.8879
59976,0.4207,-0.2728,0.8879
60000,0.4207,-0.2731,0.8879
60022,0.4205,-0.2731,0.8881
60064,0.4205,-0.2732,0.8881
60085,0.4205,-0.2731,0.8879
60107,0.4205,-0.2731,0.8879
60129,0.4205,-0.2729,0.8878
60152,0.4205,-0.2729,0.8878
60171,0.4205,-0.2731,0.8877
60193,0.4207,-0.2732,0.8876
60210,0.4207,-0.2733,0.8876
60251,0.4207,-0.2736,0.8873
60274,0.4208,-0.2737,0.8873
60294,0.4208,-0.2740,0.8872
60316,0.4208,-0.2742,0.8872
60338,0.4208,-0.2744,0.8871
60355,0.4208,-0.2745,0.8871
60388,0.4209,-0.2747,0.8871
60406,0.4209,-0.2747,0.8870
60456,0.4209,-0.2745,0.8870
60480,0.4209,-0.2745,0.8870
60503,0.4208,-0.2744,0.8870
60525,0.4208,-0.2740,0.8870
60542,0.4208,-0.2739,0.8870
60565,0.4208,-0.2738,0.8871
60587,0.4208,-0.2734,0.8871
60604,0.4208,-0.2733,0.8872
60621,0.4207,-0.2731,0.8872
60644,0.4207,-0.2729,0.8873
60704,0.4207,-0.2722,0.8876
60721,0.4207,-0.2720,0.8876
60738,0.4207,-0.2719,0.8877
60761,0.4207,-0.2716,0.8877
60783,0.4207,-0.2715,0.8878
60800,0.4207,-0.2714,0.8878
60822,0.4207,-0.2712,0.8878
60845,0.4207,-0.2712,0.8878
60878,0.4207,-0.2712,0.8878
60901,0.4207,-0.2714,0.8878
60918,0.4207,-0.2714,0.8878
60941,0.4207,-0.2715,0.8878
60963,0.4207,-0.2715,0.8878
60980,0.4207,-0.2716,0.8878
60998,0.4207,-0.2717,0.8877
61022,0.4205,-0.2719,0.8877
61069,0.4205,-0.2720,0.8877
61089,0.4205,-0.2721,0.8877
61113,0.4204,-0.2722,0.8876
61135,0.4204,-0.2723,0.8876
61158,0.4204,-0.2725,0.8876
61175,0.4204,-0.2726,0.8876
61197,0.4204,-0.2731,0.8875
61220,0.4204,-0.2733,0.8875
61239,0.4204,-0.2736,0.8875
61261,0.4204,-0.2740,0.8875
61283,0.4204,-0.2743,0.8873
61317,0.4204,-0.2747,0.8873
61334,0.4205,-0.2748,0.8873
61362,0.4205,-0.2749,0.8872
61385,0.4205,-0.2749,0.8872
61407,0.4205,-0.2749,0.8872
61424,0.4207,-0.2749,0.8872
61442,0.4207,-0.2748,0.8872
61464,0.4207,-0.2747,0.8871
61536,0.4208,-0.2742,0.8871
61554,0.4208,-0.2740,0.8871
61576,0.4208,-0.2737,0.8871
61599,0.4208,-0.2734,0.8871
61623,0.4208,-0.2731,0.8871
61641,0.4208,-0.2729,0.8871
61658,0.4207,-0.2728,0.8872
61719,0.4207,-0.2723,0.8872
61744,0.4207,-0.2721,0.8873
61767,0.4205,-0.2720,0.8875
61789,0.4205,-0.2720,0.8876
61806,0.4205,-0.2719,0.8876
61828,0.4205,-0.2720,0.8877
61849,0.4205,-0.2720,0.8877
61892,0.4205,-0.2721,0.8878
61915,0.4205,-0.2721,0.8879
61932,0.4205,-0.2722,0.8879
61952,0.4205,-0.2723,0.8881
61974,0.4205,-0.2723,0.8881
61999,0.4205,-0.2725,0.8881
62020,0.4207,-0.2725,0.8881
62039,0.4207,-0.2725,0.8881
62089,0.4208,-0.2723,0.8881
62110,0.4208,-0.2723,0.8881
62127,0.4209,-0.2722,0.8881
62149,0.4209,-0.2722,0.8881
62171,0.4209,-0.2722,0.8879
62188,0.4209,-0.2722,0.8879
62211,0.4209,-0.2723,0.8879
62233,0.4209,-0.2726,0.8878
62252,0.4209,-0.2727,0.8878
62271,0.4209,-0.2729,0.8877
62294,0.4209,-0.2731,0.8877
62316,0.4209,-0.2734,0.8876
62349,0.4208,-0.2737,0.8876
62369,0.4208,-0.2738,0.8876
62386,0.4208,-0.2739,0.8876
62409,0.4208,-0.2739,0.8876
62431,0.4207,-0.2740,0.8876
62450,0.4207,-0.2740,0.8876
62475,0.4205,-0.2740,0.8876
62497,0.4205,-0.2740,0.8876
62554,0.4204,-0.2739,0.8876
62578,0.4204,-0.2738,0.8877
62601,0.4204,-0.2737,0.8877
62623,0.4204,-0.2736,0.8877
62640,0.4204,-0.2736,0.8877
62662,0.4204,-0.2733,0.8877
62679,0.4204,-0.2733,0.8877
62740,0.4205,-0.2731,0.8878
62765,0.4205,-0.2728,0.8878
62788,0.4205,-0.2728,0.8878
62810,0.4207,-0.2726,0.8879
62827,0.4207,-0.2726,0.8879
62850,0.4207,-0.2725,0.8879
62875,0.4207,-0.2723,0.8881
62917,0.4207,-0.2721,0.8882
62940,0.4207,-0.2720,0.8882
62957,0.4207,-0.2719,0.8882
62980,0.4207,-0.2719,0.8882
63013,0.4207,-0.2717,0.8882
63034,0.4207,-0.2717,0.8882
63055,0.4207,-0.2719,0.8882
63075,0.4205,-0.2720,0.8881
63094,0.4205,-0.2720,0.8881
63117,0.4205,-0.2721,0.8881
63139,0.4205,-0.2723,0.8881
63172,0.4205,-0.2727,0.8881
63195,0.4204,-0.2729,0.8881
63212,0.4204,-0.2732,0.8881
63234,0.4204,-0.2733,0.8881
63256,0.4204,-0.2738,0.8881
63273,0.4204,-0.2739,0.8881
63298,0.4204,-0.2742,0.8881
63320,0.4204,-0.2743,0.8881
63361,0.4205,-0.2744,0.8879
63382,0.4205,-0.2743,0.8879
63399,0.4205,-0.2740,0.8879
63421,0.4205,-0.2739,0.8878
63444,0.4207,-0.2737,0.8878
63461,0.4207,-0.2734,0.8878
63493,0.4207,-0.2731,0.8877
63512,0.4208,-0.2728,0.8877
63563,0.4209,-0.2720,0.8877
63587,0.4209,-0.2719,0.8876
63610,0.4209,-0.2717,0.8876
63632,0.4209,-0.2716,0.8876
63649,0.4209,-0.2715,0.8876
63672,0.4209,-0.2715,0.8876
63694,0.4209,-0.2716,0.8876
63749,0.4209,-0.2717,0.8876
63774,0.4209,-0.2719,0.8876
63797,0.4208,-0.2720,0.8876
63820,0.4208,-0.2720,0.8876
63837,0.4208,-0.2720,0.8877
63859,0.4207,-0.2720,0.8877
63880,0.4207,-0.2720,0.8877
63904,0.4207,-0.2720,0.8877
63921,0.4207,-0.2720,0.8877
63943,0.4207,-0.2719,0.8877
63992,0.4207,-0.2719,0.8876
64017,0.4207,-0.2717,0.8876
64039,0.4207,-0.2717,0.8876
64060,0.4207,-0.2717,0.8875
64079,0.4208,-0.2717,0.8875
64106,0.4208,-0.2717,0.8873
64123,0.4208,-0.2717,0.8873
64145,0.4208,-0.2719,0.8873
64186,0.4209,-0.2722,0.8872
64209,0.4209,-0.2726,0.8871
64226,0.4209,-0.2728,0.8871
64249,0.4210,-0.2731,0.8871
64271,0.4210,-0.2736,0.8870
64288,0.4210,-0.2737,0.8870
64310,0.4210,-0.2739,0.8870
64328,0.4210,-0.2740,0.8870
64375,0.4209,-0.2742,0.8870
64403,0.4209,-0.2740,0.8870
64427,0.4209,-0.2739,0.8870
64449,0.4209,-0.2738,0.8870
64473,0.4209,-0.2733,0.8870
64496,0.4209,-0.2731,0.8870
64520,0.4209,-0.2726,0.8870
64580,0.4209,-0.2719,0.8870
64605,0.4209,-0.2715,0.8870
64628,0.4209,-0.2712,0.8870
64650,0.4209,-0.2710,0.8870
64667,0.4209,-0.2709,0.8870
64690,0.4209,-0.2709,0.8871
64715,0.4209,-0.2709,0.8872
64770,0.4208,-0.2711,0.8875
64793,0.4207,-0.2712,0.8875
64810,0.4207,-0.2714,0.8876
64832,0.4205,-0.2716,0.8878
64855,0.4205,-0.2717,0.8878
64872,0.4204,-0.2719,0.8879
64894,0.4204,-0.2721,0.8879
64915,0.4203,-0.2723,0.8881
64957,0.4203,-0.2725,0.8881
64980,0.4203,-0.2726,0.8881
64997,0.4203,-0.2726,0.8881
65027,0.4203,-0.2725,0.8881
65048,0.4203,-0.2725,0.8879
65068,0.4204,-0.2723,0.8879
65091,0.4204,-0.2723,0.8878
65113,0.4205,-0.2722,0.8877
65130,0.4205,-0.2721,0.8877
65147,0.4205,-0.2721,0.8876
65170,0.4207,-0.2721,0.8876
65217,0.4208,-0.2723,0.8873
65240,0.4208,-0.2723,0.8873
65257,0.4209,-0.2725,0.8873
65279,0.4209,-0.2727,0.8872
65302,0.4209,-0.2728,0.8872
65330,0.4209,-0.2731,0.8873
65347,0.4209,-0.2731,0.8873
65370,0.4209,-0.2731,0.8873
65403,0.4208,-0.2732,0.8875
65425,0.4207,-0.2731,0.8876
65448,0.4207,-0.2729,0.8877
65470,0.4207,-0.2729,0.8877
65492,0.4205,-0.2727,0.8878
65509,0.4205,-0.2727,0.8879
65532,0.4205,-0.2726,0.8879
65550,0.4204,-0.2725,0.8879
65614,0.4204,-0.2721,0.8881
65641,0.4203,-0.2720,0.8881
65664,0.4203,-0.2719,0.8881
65686,0.4203,-0.2717,0.8881
65703,0.4203,-0.2717,0.8881
65726,0.4203,-0.2717,0.8881
65750,0.4203,-0.2717,0.8881
65803,0.4203,-0.2719,0.8881
65828,0.4203,-0.2719,0.8881
65850,0.4203,-0.2720,0.8879
65872,0.4203,-0.2720,0.8879
65889,0.4204,-0.2720,0.8879
65912,0.4204,-0.2720,0.8879
65938,0.4204,-0.2720,0.8878
65980,0.4204,-0.2720,0.8877
66003,0.4205,-0.2720,0.8877
66026,0.4205,-0.2721,0.8877
66048,0.4205,-0.2721,0.8877
66067,0.4205,-0.2722,0.8878
66084,0.4205,-0.2723,0.8878
66107,0.4205,-0.2723,0.8878
66129,0.4205,-0.2727,0.8879
66146,0.4205,-0.2728,0.8879
66163,0.4205,-0.2731,0.8879
66185,0.4205,-0.2732,0.8881
66233,0.4205,-0.2739,0.8881
66254,0.4205,-0.2740,0.8881
66271,0.4205,-0.2743,0.8881
66293,0.4205,-0.2744,0.8881
66315,0.4204,-0.2745,0.8881
66332,0.4204,-0.2747,0.8881
66355,0.4204,-0.2747,0.8881
66372,0.4204,-0.2745,0.8879
66419,0.4204,-0.2743,0.8878
66442,0.4204,-0.2739,0.8878
66459,0.4204,-0.2737,0.8877
66479,0.4204,-0.2734,0.8877
66502,0.4204,-0.2732,0.8877
66526,0.4204,-0.2728,0.8877
66551,0.4204,-0.2726,0.8877
66570,0.4204,-0.2723,0.8877
66641,0.4204,-0.2715,0.8878
66658,0.4204,-0.2715,0.8879
66681,0.4204,-0.2714,0.8879
66703,0.4204,-0.2714,0.8878
66723,0.4204,-0.2712,0.8878
66746,0.4204,-0.2711,0.8878
66770,0.4204,-0.2710,0.8878
66823,0.4205,-0.2699,0.8879
66856,0.4205,-0.2693,0.8881
66879,0.4204,-0.2690,0.8882
66901,0.4204,-0.2689,0.8882
66918,0.4205,-0.2687,0.8882
66940,0.4211,-0.2686,0.8881
66963,0.4219,-0.2684,0.8877
66998,0.4240,-0.2677,0.8871
67019,0.4263,-0.2665,0.8864
67045,0.4271,-0.2659,0.8861
67065,0.4277,-0.2654,0.8860
67087,0.4277,-0.2648,0.8861
67110,0.4272,-0.2648,0.8864
67132,0.4264,-0.2649,0.8866
67157,0.4241,-0.2660,0.8873
67177,0.4226,-0.2668,0.8877
67199,0.4194,-0.2690,0.8887
67221,0.4178,-0.2701,0.8892
67255,0.4147,-0.2719,0.8901
67278,0.4133,-0.2725,0.8906
67295,0.4121,-0.2728,0.8911
67317,0.4105,-0.2734,0.8917
67340,0.4100,-0.2736,0.8918
67358,0.4099,-0.2734,0.8920
67382,0.4102,-0.2729,0.8920
67405,0.4106,-0.2725,0.8918
67446,0.4130,-0.2701,0.8912
67466,0.4138,-0.2692,0.8910
67489,0.4148,-0.2681,0.8907
67511,0.4165,-0.2659,0.8905
67533,0.4171,-0.2648,0.8904
67550,0.4177,-0.2637,0.8904
67573,0.4182,-0.2626,0.8904
67591,0.4187,-0.2616,0.8905
67655,0.4202,-0.2593,0.8906
67680,0.4209,-0.2590,0.8905
67703,0.4213,-0.2592,0.8905
67725,0.4219,-0.2595,0.8904
67742,0.4222,-0.2598,0.8904
67766,0.4225,-0.2600,0.8903
67791,0.4231,-0.2604,0.8903
67846,0.4241,-0.2599,0.8903
67871,0.4244,-0.2595,0.8904
67893,0.4252,-0.2583,0.8905
67916,0.4255,-0.2576,0.8905
67933,0.4259,-0.2566,0.8906
67955,0.4268,-0.2545,0.8907
67977,0.4271,-0.2534,0.8909
68019,0.4280,-0.2512,0.8910
68040,0.4286,-0.2489,0.8911
68068,0.4290,-0.2479,0.8912
68087,0.4294,-0.2461,0.8912
68109,0.4297,-0.2452,0.8912
68126,0.4299,-0.2445,0.8912
68149,0.4301,-0.2440,0.8912
68171,0.4303,-0.2432,0.8912
68188,0.4304,-0.2429,0.8911
68205,0.4304,-0.2427,0.8911
68228,0.4305,-0.2427,0.8911
68269,0.4304,-0.2429,0.8910
68292,0.4304,-0.2430,0.8910
68316,0.4304,-0.2433,0.8910
68338,0.4303,-0.2438,0.8910
68361,0.4302,-0.2440,0.8910
68382,0.4301,-0.2445,0.8911
68400,0.4299,-0.2448,0.8912
68422,0.4299,-0.2450,0.8912
68456,0.4298,-0.2454,0.8914
68479,0.4297,-0.2455,0.8915
68496,0.4297,-0.2456,0.8915
68517,0.4296,-0.2458,0.8916
68540,0.4296,-0.2458,0.8916
68557,0.4296,-0.2458,0.8916
68579,0.4296,-0.2458,0.8917
68603,0.4296,-0.2458,0.8916
68660,0.4297,-0.2456,0.8916
68680,0.4297,-0.2452,0.8915
68697,0.4298,-0.2451,0.8915
68720,0.4298,-0.2450,0.8915
