timestamp,acc_x,acc_y,acc_z
53700,-0.0328,-0.8671,-0.5985
53716,-0.0312,-0.8571,-0.6200
53732,-0.0297,-0.8462,-0.6367
53748,-0.0275,-0.8359,-0.6481
53791,-0.0187,-0.8180,-0.6538
53802,-0.0165,-0.8158,-0.6516
53818,-0.0115,-0.8124,-0.6443
53859,0.0012,-0.8057,-0.6132
53871,0.0057,-0.8026,-0.5968
53889,0.0094,-0.7990,-0.5787
53905,0.0123,-0.7944,-0.5597
53921,0.0145,-0.7888,-0.5398
53937,0.0161,-0.7830,-0.5194
53955,0.0175,-0.7776,-0.4985
53971,0.0189,-0.7739,-0.4772
53987,0.0211,-0.7729,-0.4553
54005,0.0250,-0.7756,-0.4327
54041,0.0509,-0.8058,-0.3693
54057,0.0706,-0.8296,-0.3383
54085,0.1110,-0.8789,-0.2814
54095,0.1270,-0.8989,-0.2590
54111,0.1615,-0.9435,-0.2092
54127,0.1985,-0.9932,-0.1534
54138,0.2173,-1.0453,-0.0940
54156,0.2725,-1.0969,-0.0343
54172,0.3063,-1.1445,0.0212
54188,0.3356,-1.1847,0.0684
54206,0.3590,-1.2139,0.1027
54242,0.3846,-1.2268,0.1195
54258,0.3866,-1.2063,0.0968
54274,0.3822,-1.1670,0.0504
54292,0.3730,-1.1095,-0.0208
54308,0.3602,-1.0350,-0.1154
54324,0.3444,-0.9459,-0.2292
54340,0.3259,-0.8458,-0.3571
54358,0.3057,-0.7396,-0.4932
54386,0.2648,-0.5300,-0.7734
54399,0.2555,-0.4818,-0.8423
54410,0.2401,-0.3934,-0.9751
54438,0.2267,-0.2863,-1.1533
54453,0.2246,-0.2350,-1.2505
54464,0.2253,-0.2159,-1.2908
54482,0.2319,-0.1869,-1.3726
54498,0.2349,-0.2175,-1.3931
54514,0.2412,-0.1979,-1.3933
54530,0.2473,-0.2240,-1.3762
54549,0.2546,-0.2826,-1.3154
54569,0.2572,-0.3284,-1.2600
54585,0.2576,-0.3748,-1.1995
54601,0.2554,-0.4181,-1.1382
54620,0.2505,-0.4563,-1.0793
54666,0.2202,-0.5389,-0.9294
54700,0.1925,-0.5771,-0.8524
54710,0.1862,-0.5858,-0.8361
54726,0.1755,-0.6033,-0.8062
54742,0.1678,-0.6212,-0.7797
54758,0.1627,-0.6399,-0.7549
54779,0.1577,-0.6686,-0.7179
54795,0.1555,-0.6875,-0.6920
54811,0.1541,-0.7056,-0.6648
54821,0.1537,-0.7145,-0.6506
54832,0.1536,-0.7233,-0.6362
54873,0.1573,-0.7700,-0.5615
54889,0.1610,-0.7914,-0.5315
54907,0.1658,-0.8268,-0.4893
54923,0.1716,-0.8392,-0.4764
54939,0.1786,-0.8644,-0.4534
54955,0.1868,-0.8889,-0.4338
54973,0.2009,-0.9227,-0.4110
54995,0.2101,-0.9420,-0.3995
55011,0.2174,-0.9576,-0.3904
55033,0.2227,-0.9717,-0.3802
55063,0.2139,-0.9700,-0.3728
55076,0.2085,-0.9657,-0.3723
55092,0.1943,-0.9528,-0.3737
55110,0.1766,-0.9341,-0.3788
55126,0.1567,-0.9110,-0.3883
55142,0.1367,-0.8855,-0.4025
55153,0.1183,-0.8596,-0.4213
55162,0.1101,-0.8472,-0.4323
55173,0.1029,-0.8354,-0.4440
55189,0.0917,-0.8143,-0.4692
55205,0.0850,-0.7974,-0.4958
55221,0.0829,-0.7850,-0.5221
55231,0.0834,-0.7804,-0.5347
55258,0.0900,-0.7731,-0.5684
55274,0.0972,-0.7725,-0.5864
55308,0.1182,-0.7791,-0.6150
55318,0.1221,-0.7806,-0.6184
55334,0.1292,-0.7833,-0.6240
55350,0.1349,-0.7848,-0.6285
55366,0.1388,-0.7847,-0.6331
55384,0.1410,-0.7828,-0.6379
55399,0.1414,-0.7794,-0.6439
55413,0.1409,-0.7772,-0.6475
55428,0.1390,-0.7719,-0.6552
55441,0.1361,-0.7660,-0.6633
55467,0.1306,-0.7579,-0.6746
55481,0.1268,-0.7540,-0.6794
55495,0.1249,-0.7528,-0.6808
55513,0.1196,-0.7521,-0.6792
55528,0.1180,-0.7529,-0.6768
55543,0.1156,-0.7556,-0.6692
55559,0.1139,-0.7595,-0.6580
55576,0.1132,-0.7643,-0.6433
55612,0.1158,-0.7786,-0.5901
55628,0.1193,-0.7853,-0.5616
55638,0.1216,-0.7888,-0.5457
55649,0.1244,-0.7927,-0.5286
55665,0.1313,-0.8014,-0.4910
55681,0.1406,-0.8121,-0.4484
55732,0.1835,-0.8684,-0.2887
55748,0.2025,-0.8965,-0.2260
55769,0.2344,-0.9447,-0.1285
55780,0.2457,-0.9618,-0.0969
55796,0.2694,-0.9958,-0.0377
55812,0.2936,-1.0287,0.0131
55830,0.3181,-1.0582,0.0521
55846,0.3419,-1.0829,0.0770
55857,0.3644,-1.1012,0.0861
55873,0.3848,-1.1122,0.0782
55939,0.4294,-1.0638,-0.1278
55957,0.4287,-1.0188,-0.2201
55973,0.4241,-0.9583,-0.3246
55989,0.4164,-0.8845,-0.4377
56005,0.4067,-0.8025,-0.5565
56023,0.3962,-0.7170,-0.6781
56039,0.3864,-0.6326,-0.8005
56057,0.3784,-0.5520,-0.9205
56073,0.3727,-0.4774,-1.0342
56107,0.3649,-0.3542,-1.2206
56121,0.3600,-0.3101,-1.2827
56137,0.3528,-0.2808,-1.3191
56155,0.3428,-0.2678,-1.3287
56171,0.3303,-0.2715,-1.3134
56187,0.3168,-0.2903,-1.2764
56215,0.2969,-0.3417,-1.1924
56225,0.2859,-0.3867,-1.1262
56241,0.2773,-0.4362,-1.0588
56259,0.2715,-0.4862,-0.9952
56275,0.2682,-0.5333,-0.9396
56309,0.2672,-0.6062,-0.8612
56325,0.2673,-0.6284,-0.8397
56341,0.2665,-0.6405,-0.8284
56359,0.2643,-0.6428,-0.8253
56375,0.2606,-0.6372,-0.8279
56391,0.2554,-0.6259,-0.8334
56407,0.2485,-0.6111,-0.8390
56425,0.2407,-0.5956,-0.8418
56436,0.2365,-0.5883,-0.8397
56452,0.2278,-0.5757,-0.8363
56462,0.2188,-0.5681,-0.8243
56478,0.2095,-0.5670,-0.8053
56505,0.1965,-0.5798,-0.7649
56534,0.1863,-0.6104,-0.7139
56563,0.1776,-0.6746,-0.6383
56578,0.1758,-0.7126,-0.6014
56594,0.1759,-0.7516,-0.5671
56610,0.1780,-0.7897,-0.5363
56630,0.1819,-0.8256,-0.5085
56646,0.1874,-0.8584,-0.4835
56671,0.1968,-0.9009,-0.4496
56719,0.2113,-0.9550,-0.3926
56735,0.2144,-0.9634,-0.3772
56745,0.2156,-0.9661,-0.3702
56761,0.2175,-0.9685,-0.3577
56777,0.2189,-0.9683,-0.3470
56793,0.2198,-0.9662,-0.3389
56804,0.2202,-0.9647,-0.3358
56814,0.2212,-0.9612,-0.3322
56842,0.2227,-0.9545,-0.3336
56858,0.2228,-0.9487,-0.3396
56869,0.2224,-0.9453,-0.3440
56914,0.2126,-0.9139,-0.3838
56930,0.2065,-0.9004,-0.3998
56940,0.2032,-0.8934,-0.4078
56956,0.1962,-0.8795,-0.4236
56972,0.1892,-0.8660,-0.4386
56988,0.1827,-0.8533,-0.4526
57006,0.1772,-0.8416,-0.4661
57022,0.1729,-0.8308,-0.4789
57038,0.1699,-0.8212,-0.4913
57054,0.1681,-0.8125,-0.5037
57094,0.1663,-0.7957,-0.5317
57110,0.1658,-0.7911,-0.5410
57155,0.1625,-0.7871,-0.5562
57170,0.1599,-0.7886,-0.5590
57186,0.1570,-0.7913,-0.5607
57202,0.1537,-0.7949,-0.5618
57218,0.1503,-0.7991,-0.5627
57228,0.1486,-0.8013,-0.5634
57244,0.1456,-0.8054,-0.5653
57260,0.1432,-0.8093,-0.5680
57278,0.1416,-0.8126,-0.5718
57315,0.1412,-0.8175,-0.5841
57331,0.1425,-0.8181,-0.5895
57347,0.1443,-0.8179,-0.5945
57357,0.1454,-0.8174,-0.5968
57373,0.1477,-0.8160,-0.6008
57389,0.1498,-0.8142,-0.6039
57405,0.1515,-0.8119,-0.6061
57423,0.1523,-0.8094,-0.6075
57451,0.1508,-0.8030,-0.6085
57466,0.1498,-0.8008,-0.6086
57477,0.1471,-0.7955,-0.6094
57509,0.1405,-0.7832,-0.6122
57525,0.1370,-0.7771,-0.6136
57540,0.1353,-0.7742,-0.6138
57550,0.1321,-0.7692,-0.6123
57564,0.1306,-0.7673,-0.6101
57579,0.1282,-0.7651,-0.6017
57595,0.1266,-0.7659,-0.5865
57613,0.1267,-0.7704,-0.5636
57629,0.1294,-0.7792,-0.5322
57642,0.1359,-0.7922,-0.4927
57658,0.1473,-0.8096,-0.4449
57676,0.1648,-0.8309,-0.3894
57695,0.1884,-0.8560,-0.3258
57711,0.2178,-0.8845,-0.2537
57722,0.2523,-0.9163,-0.1726
57806,0.4565,-1.1090,0.3059
57816,0.4757,-1.1277,0.3455
57832,0.5110,-1.1599,0.4073
57848,0.5414,-1.1820,0.4398
57864,0.5656,-1.1904,0.4362
57882,0.5820,-1.1823,0.3927
57900,0.5895,-1.1562,0.2529
57916,0.5876,-1.1115,0.1880
57932,0.5776,-1.0483,0.0344
57984,0.5024,-0.7180,-0.6611
58000,0.4760,-0.6101,-0.8724
58018,0.4490,-0.5046,-1.0715
58034,0.4214,-0.4065,-1.2471
58062,0.3782,-0.2825,-1.4434
58080,0.3472,-0.2216,-1.5186
58096,0.3137,-0.1821,-1.5453
58106,0.2787,-0.1661,-1.5254
58117,0.2609,-0.1670,-1.4999
58133,0.2261,-0.1855,-1.4227
58167,0.1685,-0.2800,-1.2023
58183,0.1492,-0.3475,-1.0800
58199,0.1370,-0.4218,-0.9614
58209,0.1335,-0.4597,-0.9056
58225,0.1312,-0.5345,-0.8044
58241,0.1339,-0.6045,-0.7197
58257,0.1396,-0.6658,-0.6531
58275,0.1464,-0.7161,-0.6047
58291,0.1523,-0.7540,-0.5735
58309,0.1874,-0.7880,-0.5537
58325,0.1569,-0.7936,-0.5529
58362,0.1459,-0.7919,-0.5763
58390,0.1339,-0.7771,-0.6013
58408,0.1222,-0.7606,-0.6271
58419,0.1190,-0.7555,-0.6350
58435,0.1146,-0.7468,-0.6494
58451,0.1129,-0.7407,-0.6611
58469,0.1145,-0.7379,-0.6694
58485,0.1191,-0.7383,-0.6740
58501,0.1265,-0.7418,-0.6748
58515,0.1357,-0.7477,-0.6722
58552,0.1562,-0.7626,-0.6592
58579,0.1692,-0.7725,-0.6455
58602,0.1777,-0.7788,-0.6324
58618,0.1807,-0.7803,-0.6259
58634,0.1813,-0.7797,-0.6217
58646,0.1799,-0.7770,-0.6202
58664,0.1766,-0.7727,-0.6211
58702,0.1626,-0.7584,-0.6283
58713,0.1592,-0.7556,-0.6299
58767,0.1389,-0.7399,-0.6344
58783,0.1338,-0.7383,-0.6342
58793,0.1299,-0.7356,-0.6337
58809,0.1274,-0.7332,-0.6337
58824,0.1270,-0.7322,-0.6340
58835,0.1272,-0.7300,-0.6360
58851,0.1292,-0.7278,-0.6401
58861,0.1307,-0.7266,-0.6431
58877,0.1350,-0.7241,-0.6510
58893,0.1404,-0.7213,-0.6615
58909,0.1464,-0.7185,-0.6744
58920,0.1494,-0.7172,-0.6818
58965,0.1647,-0.7067,-0.7333
58993,0.1688,-0.6987,-0.7598
59003,0.1694,-0.6957,-0.7681
59019,0.1699,-0.6892,-0.7834
59035,0.1691,-0.6827,-0.7966
59051,0.1675,-0.6765,-0.8071
59069,0.1655,-0.6708,-0.8143
59084,0.1636,-0.6656,-0.8176
59099,0.1620,-0.6610,-0.8162
59114,0.1614,-0.6572,-0.8096
59124,0.1614,-0.6558,-0.8041
59156,0.1637,-0.6558,-0.7689
59169,0.1659,-0.6600,-0.7446
59183,0.1672,-0.6631,-0.7313
59202,0.1719,-0.6755,-0.6896
59218,0.1750,-0.6858,-0.6619
59234,0.1772,-0.6973,-0.6360
59249,0.1779,-0.7032,-0.6239
59267,0.1771,-0.7208,-0.5925
59295,0.1716,-0.7379,-0.5697
59311,0.1659,-0.7491,-0.5601
59351,0.1508,-0.7753,-0.5541
59367,0.1465,-0.7848,-0.5574
59383,0.1439,-0.7938,-0.5624
59393,0.1432,-0.7981,-0.5651
59409,0.1431,-0.8064,-0.5702
59420,0.1437,-0.8103,-0.5724
59436,0.1460,-0.8176,-0.5758
59453,0.1495,-0.8243,-0.5776
59468,0.1541,-0.8302,-0.5779
59484,0.1589,-0.8347,-0.5768
59499,0.1641,-0.8379,-0.5742
59516,0.1687,-0.8400,-0.5702
59534,0.1727,-0.8416,-0.5653
59549,0.1757,-0.8429,-0.5598
59565,0.1779,-0.8441,-0.5547
59628,0.1804,-0.8441,-0.5497
59646,0.1794,-0.8413,-0.5533
59662,0.1776,-0.8362,-0.5587
59674,0.1765,-0.8326,-0.5619
59690,0.1741,-0.8237,-0.5687
59708,0.1699,-0.8075,-0.5801
59724,0.1683,-0.7957,-0.5878
59743,0.1636,-0.7837,-0.5951
59754,0.1619,-0.7781,-0.5984
59808,0.1537,-0.7549,-0.6150
59823,0.1528,-0.7551,-0.6183
59833,0.1528,-0.7562,-0.6200
59848,0.1532,-0.7601,-0.6235
59864,0.1543,-0.7656,-0.6274
59879,0.1550,-0.7686,-0.6296
59907,0.1580,-0.7791,-0.6384
59917,0.1587,-0.7808,-0.6401
59932,0.1598,-0.7827,-0.6425
59949,0.1605,-0.7827,-0.6428
59965,0.1610,-0.7814,-0.6404
60014,0.1615,-0.7765,-0.6134
60030,0.1625,-0.7764,-0.5969
60055,0.1654,-0.7788,-0.5643
60071,0.1685,-0.7827,-0.5374
60086,0.1725,-0.7886,-0.5057
60102,0.1774,-0.7965,-0.4695
60115,0.1802,-0.8013,-0.4497
60131,0.1868,-0.8130,-0.4070
60147,0.1954,-0.8273,-0.3608
60157,0.2009,-0.8354,-0.3365
60194,0.2474,-0.8873,-0.2040
60226,0.3138,-0.9493,-0.0809
60236,0.3348,-0.9686,-0.0481
60252,0.3809,-1.0116,0.0183
60268,0.4308,-1.0583,0.0826
60284,0.4813,-1.1051,0.1401
60302,0.5287,-1.1469,0.1853
60318,0.5692,-1.1780,0.2128
60334,0.5991,-1.1925,0.2175
60350,0.6155,-1.1858,0.1960
60360,0.6178,-1.1736,0.1746
60390,0.5878,-1.0649,0.0159
60406,0.5518,-0.9777,-0.1067
60422,0.5067,-0.8743,-0.2573
60432,0.4822,-0.8182,-0.3425
60443,0.4574,-0.7604,-0.4338
60459,0.4091,-0.6421,-0.6312
60475,0.3657,-0.5254,-0.8400
60493,0.3132,-0.3662,-1.1438
60539,0.2500,-0.1844,-1.5017
60557,0.2267,-0.1500,-1.5627
60567,0.2021,-0.1382,-1.5725
60593,0.1626,-0.1592,-1.5017
60609,0.1355,-0.1949,-1.4109
60642,0.0856,-0.3042,-1.1761
60658,0.0668,-0.3706,-1.0546
60674,0.0541,-0.4407,-0.9423
60684,0.0503,-0.4760,-0.8915
60700,0.0482,-0.5455,-0.8032
60713,0.0497,-0.5790,-0.7662
60729,0.0571,-0.6411,-0.7064
60747,0.0762,-0.7180,-0.6497
60762,0.0837,-0.7384,-0.6382
60773,0.0991,-0.7709,-0.6240
60789,0.1138,-0.7924,-0.6187
60805,0.1270,-0.8044,-0.6189
60871,0.1569,-0.7970,-0.6312
60881,0.1584,-0.7936,-0.6313
60897,0.1605,-0.7863,-0.6301
60912,0.1614,-0.7792,-0.6270
60925,0.1614,-0.7759,-0.6248
60943,0.1608,-0.7668,-0.6167
60958,0.1594,-0.7644,-0.6138
60980,0.1565,-0.7582,-0.6051
60996,0.1545,-0.7550,-0.6006
61038,0.1515,-0.7504,-0.5972
61054,0.1511,-0.7496,-0.5995
61065,0.1510,-0.7494,-0.6039
61075,0.1509,-0.7490,-0.6067
61091,0.1505,-0.7488,-0.6135
61105,0.1500,-0.7485,-0.6173
61133,0.1467,-0.7474,-0.6343
61146,0.1455,-0.7472,-0.6385
61162,0.1425,-0.7466,-0.6465
61180,0.1367,-0.7461,-0.6560
61196,0.1346,-0.7460,-0.6602
61226,0.1263,-0.7455,-0.6630
61239,0.1228,-0.7446,-0.6632
61255,0.1198,-0.7430,-0.6628
61273,0.1173,-0.7405,-0.6625
61289,0.1154,-0.7371,-0.6632
61305,0.1139,-0.7327,-0.6660
61321,0.1125,-0.7275,-0.6718
61339,0.1116,-0.7218,-0.6813
61355,0.1106,-0.7156,-0.6948
61371,0.1101,-0.7090,-0.7120
61385,0.1101,-0.7023,-0.7324
61421,0.1119,-0.6902,-0.7778
61449,0.1149,-0.6842,-0.8112
61467,0.1194,-0.6814,-0.8390
61482,0.1215,-0.6812,-0.8462
61498,0.1262,-0.6809,-0.8567
61514,0.1317,-0.6813,-0.8608
61532,0.1398,-0.6820,-0.8529
61548,0.1422,-0.6829,-0.8379
61564,0.1460,-0.6835,-0.8275
61582,0.1495,-0.6854,-0.7870
61619,0.1512,-0.6885,-0.7186
61634,0.1510,-0.6904,-0.6824
61650,0.1499,-0.6930,-0.6473
61668,0.1479,-0.6957,-0.6149
61684,0.1448,-0.6984,-0.5863
61700,0.1406,-0.7012,-0.5627
61716,0.1353,-0.7040,-0.5447
61727,0.1322,-0.7057,-0.5377
61761,0.1163,-0.7170,-0.5229
61777,0.1136,-0.7245,-0.5247
61788,0.1097,-0.7292,-0.5269
61834,0.1110,-0.7682,-0.5516
61850,0.1166,-0.7755,-0.5568
61860,0.1246,-0.7893,-0.5670
61876,0.1346,-0.8013,-0.5767
61890,0.1401,-0.8062,-0.5811
61905,0.1515,-0.8134,-0.5889
61923,0.1627,-0.8170,-0.5951
61938,0.1732,-0.8173,-0.5999
61952,0.1826,-0.8151,-0.6030
61967,0.1908,-0.8114,-0.6052
61985,0.1974,-0.8074,-0.6066
61996,0.2001,-0.8054,-0.6072
62011,0.2043,-0.8020,-0.6083
62027,0.2070,-0.7991,-0.6097
62073,0.2067,-0.7943,-0.6189
62118,0.1978,-0.7924,-0.6290
62133,0.1929,-0.7915,-0.6320
62150,0.1881,-0.7906,-0.6339
62166,0.1837,-0.7898,-0.6348
62182,0.1803,-0.7892,-0.6342
62200,0.1780,-0.7892,-0.6322
62240,0.1771,-0.7922,-0.6228
62252,0.1781,-0.7948,-0.6180
62267,0.1787,-0.7963,-0.6156
62285,0.1803,-0.8010,-0.6085
62301,0.1808,-0.8037,-0.6041
62316,0.1809,-0.8047,-0.6019
62332,0.1805,-0.8058,-0.5977
62369,0.1760,-0.8040,-0.5846
62385,0.1726,-0.8021,-0.5770
62403,0.1685,-0.8002,-0.5677
62436,0.1593,-0.7963,-0.5436
62452,0.1550,-0.7949,-0.5288
62468,0.1516,-0.7944,-0.5123
62478,0.1503,-0.7946,-0.5034
62494,0.1486,-0.7961,-0.4841
62510,0.1484,-0.7996,-0.4633
62526,0.1500,-0.8052,-0.4408
62544,0.1537,-0.8126,-0.4171
62560,0.1598,-0.8220,-0.3923
62576,0.1682,-0.8333,-0.3668
62592,0.1791,-0.8466,-0.3411
62611,0.1923,-0.8708,-0.3043
62645,0.2356,-0.9076,-0.2650
62673,0.2708,-0.9354,-0.2450
62683,0.2843,-0.9447,-0.2395
62699,0.3140,-0.9642,-0.2274
62715,0.3463,-0.9854,-0.2107
62731,0.3798,-1.0083,-0.1844
62742,0.4126,-1.0326,-0.1449
62757,0.4281,-1.0449,-0.1194
62773,0.4564,-1.0690,-0.0574
62789,0.4800,-1.0906,0.0159
62805,0.4979,-1.1074,0.0936
62815,0.5048,-1.1132,0.1315
62827,0.5138,-1.1179,0.1990
62843,0.5168,-1.1115,0.2477
62859,0.5138,-1.0911,0.2690
62924,0.4464,-0.8313,-0.0225
62941,0.4204,-0.7228,-0.1893
62977,0.3702,-0.4930,-0.5922
62992,0.3502,-0.3894,-0.8085
63010,0.3351,-0.3020,-1.0188
63028,0.3243,-0.2040,-1.2927
63044,0.3162,-0.1918,-1.3662
63060,0.3082,-0.1731,-1.4780
63109,0.2666,-0.2542,-1.5009
63125,0.2469,-0.3149,-1.4187
63136,0.2263,-0.3846,-1.3093
63146,0.2162,-0.4213,-1.2487
63161,0.1968,-0.4948,-1.1227
63177,0.1794,-0.5653,-1.0004
63193,0.1647,-0.6295,-0.8909
63212,0.1526,-0.6851,-0.8003
63230,0.1433,-0.7300,-0.7321
63246,0.1365,-0.7634,-0.6864
63258,0.1317,-0.7852,-0.6610
63286,0.1266,-0.7979,-0.6520
63318,0.1204,-0.7872,-0.6675
63334,0.1171,-0.7754,-0.6770
63350,0.1140,-0.7626,-0.6838
63360,0.1127,-0.7563,-0.6857
63376,0.1113,-0.7456,-0.6859
63392,0.1117,-0.7380,-0.6813
63408,0.1143,-0.7343,-0.6727
63419,0.1163,-0.7338,-0.6674
63429,0.1189,-0.7341,-0.6549
63443,0.1251,-0.7372,-0.6482
63459,0.1326,-0.7424,-0.6348
63475,0.1410,-0.7489,-0.6221
63512,0.1622,-0.7633,-0.5997
63528,0.1696,-0.7661,-0.5957
63543,0.1726,-0.7666,-0.5947
63561,0.1792,-0.7643,-0.5961
63589,0.1814,-0.7573,-0.6033
63605,0.1804,-0.7510,-0.6110
63623,0.1779,-0.7439,-0.6206
63641,0.1738,-0.7366,-0.6317
63656,0.1686,-0.7296,-0.6433
63672,0.1625,-0.7233,-0.6547
63709,0.1460,-0.7120,-0.6776
63725,0.1404,-0.7097,-0.6853
63741,0.1361,-0.7083,-0.6932
63754,0.1345,-0.7078,-0.6976
63766,0.1328,-0.7070,-0.7079
63782,0.1326,-0.7059,-0.7205
63798,0.1337,-0.7045,-0.7354
63815,0.1356,-0.7024,-0.7524
63831,0.1383,-0.7000,-0.7708
63850,0.1417,-0.6974,-0.7893
63866,0.1458,-0.6948,-0.8068
63911,0.1595,-0.6876,-0.8375
63957,0.1779,-0.6812,-0.8275
63972,0.1816,-0.6818,-0.8096
63982,0.1830,-0.6827,-0.7982
63998,0.1846,-0.6855,-0.7716
64013,0.1855,-0.6887,-0.7412
64028,0.1866,-0.6918,-0.7091
64046,0.1885,-0.6941,-0.6771
64057,0.1897,-0.6951,-0.6617
64072,0.1929,-0.6969,-0.6327
64088,0.1963,-0.6991,-0.6067
64099,0.1981,-0.7004,-0.5950
64141,0.2057,-0.7137,-0.5444
64157,0.2059,-0.7172,-0.5394
64174,0.2043,-0.7295,-0.5304
64196,0.2014,-0.7390,-0.5295
64212,0.1974,-0.7488,-0.5322
64228,0.1927,-0.7585,-0.5381
64238,0.1904,-0.7634,-0.5420
64254,0.1860,-0.7728,-0.5511
64269,0.1821,-0.7819,-0.5614
64285,0.1788,-0.7905,-0.5719
64325,0.1721,-0.8081,-0.5930
64341,0.1700,-0.8127,-0.5978
64357,0.1681,-0.8160,-0.6000
64370,0.1672,-0.8184,-0.5995
64386,0.1656,-0.8193,-0.5985
64402,0.1644,-0.8208,-0.5947
64418,0.1639,-0.8220,-0.5895
64428,0.1642,-0.8229,-0.5833
64443,0.1647,-0.8231,-0.5801
64459,0.1664,-0.8235,-0.5740
64469,0.1685,-0.8236,-0.5685
64511,0.1741,-0.8214,-0.5605
64541,0.1758,-0.8181,-0.5608
64557,0.1759,-0.8154,-0.5632
64573,0.1752,-0.8129,-0.5670
64583,0.1735,-0.8109,-0.5719
64599,0.1724,-0.8099,-0.5774
64626,0.1667,-0.8110,-0.5859
64649,0.1622,-0.8151,-0.5938
64665,0.1593,-0.8190,-0.5980
64675,0.1581,-0.8210,-0.5999
64686,0.1569,-0.8234,-0.6014
64702,0.1548,-0.8282,-0.6039
64731,0.1521,-0.8380,-0.6058
64747,0.1511,-0.8414,-0.6056
64762,0.1505,-0.8424,-0.6052
64777,0.1487,-0.8423,-0.6041
64813,0.1365,-0.8273,-0.5996
64829,0.1279,-0.8152,-0.5968
64839,0.1230,-0.8081,-0.5951
64855,0.1127,-0.7926,-0.5909
64871,0.1025,-0.7766,-0.5857
64882,0.0980,-0.7690,-0.5826
64936,0.0885,-0.7412,-0.5494
64952,0.0946,-0.7451,-0.5339
64962,0.0991,-0.7493,-0.5248
64978,0.1105,-0.7620,-0.5031
64994,0.1243,-0.7800,-0.4766
65010,0.1401,-0.8026,-0.4453
65028,0.1578,-0.8287,-0.4100
65039,0.1674,-0.8428,-0.3914
65055,0.1881,-0.8719,-0.3524
65071,0.2111,-0.9015,-0.3127
65123,0.3090,-0.9875,-0.1699
65152,0.3582,-1.0132,-0.1021
65162,0.3750,-1.0205,-0.0778
65178,0.4095,-1.0334,-0.0265
65194,0.4443,-1.0447,0.0271
65210,0.4790,-1.0542,0.0806
65229,0.5286,-1.0646,0.1536
65245,0.5438,-1.0668,0.1913
65261,0.5713,-1.0686,0.2056
65277,0.5936,-1.0657,0.2225
65290,0.6090,-1.0558,0.2223
65322,0.6133,-1.0056,0.1625
65338,0.5994,-0.9617,0.0980
65354,0.5745,-0.9021,0.0056
65367,0.5586,-0.8658,-0.0525
65378,0.5227,-0.7798,-0.1942
65394,0.4857,-0.6788,-0.3705
65410,0.4524,-0.5704,-0.5768
65428,0.4249,-0.4646,-0.8025
65467,0.3745,-0.2633,-1.3374
65483,0.3534,-0.2178,-1.4923
65493,0.3411,-0.2028,-1.5502
