timestamp,acc_x,acc_y,acc_z
30202,0.4071,-0.3354,0.8540
30223,0.4071,-0.3353,0.8540
30286,0.4070,-0.3352,0.8544
30303,0.4070,-0.3352,0.8545
30325,0.4070,-0.3353,0.8546
30348,0.4070,-0.3356,0.8549
30365,0.4070,-0.3357,0.8550
30382,0.4071,-0.3358,0.8552
30402,0.4071,-0.3361,0.8553
30455,0.4071,-0.3364,0.8560
30487,0.4071,-0.3367,0.8563
30508,0.4071,-0.3368,0.8566
30530,0.4070,-0.3369,0.8567
30553,0.4070,-0.3369,0.8567
30576,0.4070,-0.3369,0.8567
30593,0.4071,-0.3368,0.8566
30641,0.4071,-0.3368,0.8563
30663,0.4072,-0.3367,0.8562
30680,0.4072,-0.3367,0.8561
30712,0.4076,-0.3365,0.8557
30734,0.4078,-0.3365,0.8556
30751,0.4080,-0.3365,0.8553
30774,0.4082,-0.3365,0.8551
30791,0.4083,-0.3364,0.8550
30831,0.4081,-0.3364,0.8550
30854,0.4077,-0.3363,0.8551
30871,0.4075,-0.3362,0.8551
30893,0.4071,-0.3361,0.8552
30916,0.4065,-0.3359,0.8555
30933,0.4062,-0.3358,0.8556
30955,0.4060,-0.3357,0.8557
30977,0.4058,-0.3357,0.8558
31021,0.4053,-0.3353,0.8560
31041,0.4052,-0.3353,0.8560
31058,0.4052,-0.3352,0.8560
31081,0.4053,-0.3351,0.8558
31103,0.4053,-0.3351,0.8557
31127,0.4054,-0.3350,0.8556
31150,0.4056,-0.3348,0.8552
31172,0.4058,-0.3348,0.8551
31200,0.4061,-0.3347,0.8547
31219,0.4062,-0.3347,0.8546
31308,0.4069,-0.3348,0.8542
31326,0.4070,-0.3348,0.8544
31347,0.4070,-0.3350,0.8545
31369,0.4071,-0.3351,0.8546
31386,0.4071,-0.3352,0.8549
31403,0.4071,-0.3353,0.8551
31426,0.4071,-0.3357,0.8556
31466,0.4071,-0.3359,0.8562
31489,0.4071,-0.3363,0.8566
31506,0.4071,-0.3364,0.8568
31528,0.4071,-0.3365,0.8569
31550,0.4071,-0.3365,0.8571
31571,0.4071,-0.3367,0.8572
31593,0.4071,-0.3367,0.8571
31610,0.4071,-0.3367,0.8571
31658,0.4071,-0.3364,0.8567
31675,0.4071,-0.3363,0.8566
31699,0.4071,-0.3362,0.8564
31722,0.4071,-0.3359,0.8561
31744,0.4071,-0.3358,0.8560
