timestamp,nmea
786239,$GNGGA,082712.70,3158.66920431,N,12054.58217705,E,4,34,0.7,6.0999,M,8.7156,M,0.7,0*5E
786240,$GNVTG,72.129,T,78.764,M,0.01183,N,0.02191,K,D*3D
786243,$GNGGA,082712.80,3158.66920432,N,12054.58217793,E,4,34,0.7,6.0976,M,8.7156,M,0.8,0*53
786244,$GNVTG,89.280,T,95.915,M,0.01237,N,0.02290,K,D*3C
786246,$GNGGA,082712.90,3158.66920437,N,12054.58217595,E,4,34,0.7,6.1007,M,8.7156,M,0.9,0*5C
786248,$GNVTG,28.917,T,35.552,M,0.00829,N,0.01536,K,D*3B
786250,$GNGGA,082713.00,3158.66920588,N,12054.58217035,E,4,34,0.7,6.0927,M,8.7156,M,1.0,0*5C
786254,$GNVTG,310.290,T,316.925,M,0.02409,N,0.04462,K,D*30
786256,$GNGGA,082713.10,3158.66921120,N,12054.58216593,E,4,34,0.7,6.0931,M,8.7156,M,1.1,0*54
786258,$GNVTG,317.993,T,324.628,M,0.07611,N,0.14095,K,D*3F
786260,$GNGGA,082713.20,3158.66921717,N,12054.58216393,E,4,34,0.7,6.0990,M,8.7156,M,1.2,0*5B
786262,$GNVTG,333.046,T,339.681,M,0.16577,N,0.30701,K,D*38
786264,$GNGGA,082713.30,3158.66922260,N,12054.58216669,E,4,34,0.7,6.1060,M,8.7156,M,1.3,0*5A
786265,$GNVTG,343.036,T,349.671,M,0.22501,N,0.41672,K,D*35
786271,$GNGGA,082713.40,3158.66922406,N,12054.58216517,E,4,34,0.7,6.1179,M,8.7156,M,0.4,0*5E
786272,$GNVTG,349.134,T,355.769,M,0.22314,N,0.41326,K,D*3F
786274,$GNGGA,082713.50,3158.66922653,N,12054.58216399,E,4,34,0.7,6.1270,M,8.7156,M,0.5,0*56
786276,$GNVTG,352.951,T,359.586,M,0.19113,N,0.35397,K,D*35
786278,$GNGGA,082713.60,3158.66922734,N,12054.58216243,E,4,34,0.7,6.1247,M,8.7156,M,0.6,0*54
786280,$GNVTG,328.942,T,335.577,M,0.08356,N,0.15475,K,D*34
786282,$GNGGA,082713.70,3158.66922725,N,12054.58216113,E,4,34,0.7,6.1238,M,8.7156,M,0.7,0*5A
786286,$GNVTG,290.617,T,297.252,M,0.07253,N,0.13433,K,D*3F
786288,$GNGGA,082713.80,3158.66922721,N,12054.58216213,E,4,33,0.7,6.1136,M,8.7156,M,0.8,0*57
786290,$GNVTG,261.437,T,268.072,M,0.05466,N,0.10123,K,D*34
786292,$GNGGA,082713.90,3158.66922537,N,12054.58215829,E,4,33,0.7,6.1149,M,8.7156,M,0.9,0*5A
786294,$GNVTG,239.798,T,246.433,M,0.06860,N,0.12704,K,D*3A
786296,$GNGGA,082714.00,3158.66922422,N,12054.58215857,E,4,33,0.7,6.1090,M,8.7156,M,1.0,0*55
786300,$GNVTG,237.404,T,244.039,M,0.04767,N,0.08828,K,D*3E
786303,$GNGGA,082714.10,3158.66922207,N,12054.58215647,E,4,33,0.7,6.0974,M,8.7156,M,1.1,0*59
786304,$GNVTG,217.671,T,224.307,M,0.06826,N,0.12643,K,D*34
786306,$GNGGA,082714.20,3158.66921577,N,12054.58215548,E,4,33,0.7,6.0943,M,8.7156,M,1.2,0*52
786308,$GNVTG,201.898,T,208.533,M,0.09808,N,0.18165,K,D*3F
786310,$GNGGA,082714.30,3158.66921143,N,12054.58215355,E,4,33,0.7,6.0863,M,8.7156,M,1.3,0*58
786312,$GNVTG,194.067,T,200.702,M,0.13041,N,0.24152,K,D*35
786317,$GNGGA,082714.40,3158.66921906,N,12054.58215573,E,4,33,0.7,6.0665,M,8.7156,M,0.4,0*5A
786318,$GNVTG,195.193,T,201.828,M,0.09065,N,0.16788,K,D*35
786541,$GNGGA,082714.50,3158.66923128,N,12054.58215480,E,4,33,0.7,6.0540,M,8.7156,M,0.5,0*55
786543,$GNVTG,341.373,T,348.008,M,0.13766,N,0.25495,K,D*34
786545,$GNGGA,082714.60,3158.66925301,N,12054.58215803,E,4,33,0.7,6.0472,M,8.7156,M,0.6,0*5D
786546,$GNVTG,357.801,T,4.436,M,0.57500,N,1.06491,K,D*39
786843,$GNGGA,082714.70,3158.66927561,N,12054.58215746,E,4,32,0.7,6.0400,M,8.7156,M,0.7,0*55
786845,$GNVTG,358.691,T,5.326,M,0.83981,N,1.55533,K,D*35
786847,$GNGGA,082714.80,3158.66930044,N,12054.58215698,E,4,32,0.7,6.0160,M,8.7156,M,0.8,0*50
786848,$GNVTG,351.894,T,358.529,M,0.92855,N,1.71968,K,D*39
786850,$GNGGA,082714.90,3158.66933449,N,12054.58215609,E,4,32,0.7,5.9869,M,8.7156,M,0.9,0*58
786852,$GNVTG,348.091,T,354.726,M,0.99690,N,1.84625,K,D*3D
787148,$GNGGA,082715.00,3158.66937198,N,12054.58214024,E,4,31,0.8,5.9816,M,8.7156,M,1.0,0*59
787152,$GNVTG,344.762,T,351.397,M,1.12191,N,2.07778,K,D*34
787154,$GNGGA,082715.10,3158.66942109,N,12054.58213003,E,4,31,0.8,5.9708,M,8.7155,M,1.1,0*52
787155,$GNVTG,342.421,T,349.056,M,1.50174,N,2.78122,K,D*3D
787157,$GNGGA,082715.20,3158.66946229,N,12054.58211902,E,4,31,0.8,5.9802,M,8.7155,M,1.2,0*58
787159,$GNVTG,346.889,T,353.524,M,1.73875,N,3.22016,K,D*3D
787451,$GNGGA,082715.30,3158.66949008,N,12054.58211456,E,4,31,0.8,6.0135,M,8.7155,M,1.3,0*5D
787453,$GNVTG,2.220,T,8.855,M,1.46613,N,2.71527,K,D*39
787458,$GNGGA,082715.40,3158.66950280,N,12054.58212296,E,4,31,0.8,6.0561,M,8.7155,M,0.4,0*5A
787459,$GNVTG,27.396,T,34.031,M,0.97473,N,1.80520,K,D*34
