010,0.00,0.00,0.0,--,0.00,0.0,1,0.0000000,0.0000000,2026-03-03 15:47:42.946
010,0.00,0.00,2.1,--,0.00,28.0,2,0.0000000,0.0000000,2026-03-03 15:47:45.090
010,0.00,0.00,5.9,--,0.00,15.8,3,0.0000000,0.0000000,2026-03-03 15:47:48.877
010,0.00,0.00,8.7,--,0.00,21.9,4,0.0000000,0.0000000,2026-03-03 15:47:51.615
010,0.00,0.00,9.1,--,0.00,144.6,5,0.0000000,0.0000000,2026-03-03 15:47:52.030
010,0.00,0.00,11.7,--,0.00,23.3,6,0.0000000,0.0000000,2026-03-03 15:47:54.605
010,0.00,0.00,14.5,--,0.00,20.9,7,0.0000000,0.0000000,2026-03-03 15:47:57.473
010,0.00,0.00,16.3,--,0.00,33.7,8,0.0000000,0.0000000,2026-03-03 15:47:59.252
010,0.00,0.00,20.0,--,0.00,16.4,9,0.0000000,0.0000000,2026-03-03 15:48:02.914
010,0.00,0.00,22.5,--,0.00,23.7,10,0.0000000,0.0000000,2026-03-03 15:48:05.445
010,0.00,0.00,24.2,--,0.00,35.0,11,0.0000000,0.0000000,2026-03-03 15:48:07.158
010,0.00,0.00,27.9,--,0.00,16.1,12,0.0000000,0.0000000,2026-03-03 15:48:10.874
010,0.00,0.00,31.4,--,0.00,17.3,13,0.0000000,0.0000000,2026-03-03 15:48:14.345
010,0.00,0.00,34.9,--,0.00,17.4,14,0.0000000,0.0000000,2026-03-03 15:48:17.797
010,0.00,0.00,36.1,--,0.00,46.9,15,0.0000000,0.0000000,2026-03-03 15:48:19.077
010,0.00,0.00,38.3,--,0.00,27.4,16,0.0000000,0.0000000,2026-03-03 15:48:21.267
010,0.00,0.00,41.0,--,0.00,22.5,17,0.0000000,0.0000000,2026-03-03 15:48:23.931
010,0.00,0.00,42.7,--,0.00,35.2,18,0.0000000,0.0000000,2026-03-03 15:48:25.636
010,0.00,0.00,43.2,--,0.00,125.0,19,0.0000000,0.0000000,2026-03-03 15:48:26.116
010,0.00,0.00,45.0,--,0.00,32.4,20,0.0000000,0.0000000,2026-03-03 15:48:27.969
010,0.00,0.00,47.0,--,0.00,29.6,21,0.0000000,0.0000000,2026-03-03 15:48:29.993
010,0.00,0.00,47.8,--,0.00,83.0,22,0.0000000,0.0000000,2026-03-03 15:48:30.716
010,0.00,0.00,48.6,--,0.00,73.2,23,0.0000000,0.0000000,2026-03-03 15:48:31.536
