sys_ms,acc_x,acc_y,acc_z
269201,-0.0214,-0.9719,0.0336
269269,-0.0214,-0.9761,0.0337
269290,-0.0212,-0.9768,0.0338
269314,-0.0209,-0.9777,0.0342
269336,-0.0208,-0.9777,0.0344
269374,-0.0204,-0.9767,0.0352
269397,-0.0201,-0.9758,0.0355
269414,-0.0200,-0.9749,0.0359
269436,-0.0198,-0.9724,0.0369
269459,-0.0197,-0.9711,0.0374
269476,-0.0195,-0.9697,0.0378
269498,-0.0195,-0.9684,0.0383
269590,-0.0197,-0.9634,0.0408
269616,-0.0198,-0.9629,0.0414
269638,-0.0199,-0.9629,0.0416
269673,-0.0199,-0.9634,0.0421
269695,-0.0199,-0.9637,0.0424
269718,-0.0200,-0.9647,0.0427
269745,-0.0200,-0.9652,0.0428
269768,-0.0199,-0.9664,0.0431
269792,-0.0199,-0.9670,0.0432
269887,-0.0198,-0.9701,0.0432
269904,-0.0198,-0.9705,0.0432
269922,-0.0198,-0.9707,0.0431
269945,-0.0198,-0.9709,0.0431
269992,-0.0197,-0.9712,0.0428
270014,-0.0197,-0.9712,0.0428
270037,-0.0197,-0.9711,0.0427
270060,-0.0197,-0.9711,0.0427
270082,-0.0197,-0.9709,0.0426
270099,-0.0197,-0.9708,0.0426
270116,-0.0197,-0.9706,0.0426
270200,-0.0197,-0.9700,0.0425
270226,-0.0197,-0.9697,0.0425
270249,-0.0198,-0.9696,0.0425
270273,-0.0198,-0.9695,0.0425
270296,-0.0198,-0.9695,0.0426
270320,-0.0198,-0.9694,0.0426
270367,-0.0198,-0.9694,0.0427
270390,-0.0198,-0.9694,0.0427
270407,-0.0198,-0.9695,0.0427
270488,-0.0198,-0.9696,0.0428
270505,-0.0198,-0.9696,0.0430
270522,-0.0198,-0.9696,0.0430
270544,-0.0198,-0.9696,0.0430
270577,-0.0198,-0.9696,0.0430
270600,-0.0198,-0.9696,0.0430
270624,-0.0198,-0.9696,0.0430
270647,-0.0198,-0.9696,0.0430
270669,-0.0198,-0.9696,0.0430
270686,-0.0198,-0.9696,0.0430
270708,-0.0198,-0.9696,0.0428
270796,-0.0197,-0.9696,0.0427
270830,-0.0197,-0.9696,0.0426
270853,-0.0197,-0.9696,0.0426
270870,-0.0197,-0.9696,0.0425
270892,-0.0195,-0.9696,0.0426
270915,-0.0195,-0.9696,0.0427
270965,-0.0195,-0.9695,0.0433
270985,-0.0194,-0.9695,0.0437
271002,-0.0194,-0.9695,0.0441
271022,-0.0194,-0.9694,0.0447
271116,-0.0187,-0.9688,0.0542
271136,-0.0184,-0.9684,0.0583
271158,-0.0177,-0.9673,0.0707
271180,-0.0171,-0.9667,0.0792
271205,-0.0164,-0.9661,0.0897
271228,-0.0144,-0.9647,0.1171
271252,-0.0133,-0.9640,0.1340
271274,-0.0120,-0.9630,0.1533
271296,-0.0089,-0.9608,0.1986
271313,-0.0071,-0.9595,0.2245
271338,-0.0051,-0.9580,0.2522
271424,0.0074,-0.9495,0.4087
271464,0.0159,-0.9443,0.5026
271487,0.0186,-0.9425,0.5306
271504,0.0210,-0.9406,0.5560
271526,0.0232,-0.9386,0.5776
271543,0.0262,-0.9358,0.6068
271576,0.0270,-0.9344,0.6118
271599,0.0262,-0.9343,0.6040
271624,0.0248,-0.9346,0.5891
271717,0.0011,-0.9417,0.3701
271737,-0.0044,-0.9441,0.3187
271760,-0.0099,-0.9470,0.2656
271782,-0.0211,-0.9539,0.1580
271808,-0.0266,-0.9575,0.1053
271831,-0.0367,-0.9653,0.0067
271856,-0.0413,-0.9691,-0.0380
271878,-0.0491,-0.9763,-0.1155
271900,-0.0522,-0.9795,-0.1477
271917,-0.0549,-0.9821,-0.1752
271940,-0.0570,-0.9843,-0.1981
272019,-0.0613,-0.9877,-0.2478
272062,-0.0602,-0.9861,-0.2369
272084,-0.0593,-0.9854,-0.2289
272108,-0.0583,-0.9845,-0.2195
272130,-0.0559,-0.9829,-0.1980
272171,-0.0533,-0.9816,-0.1755
272194,-0.0520,-0.9811,-0.1646
272218,-0.0497,-0.9803,-0.1444
272241,-0.0487,-0.9802,-0.1355
272330,-0.0448,-0.9790,-0.1025
272350,-0.0443,-0.9786,-0.1005
272367,-0.0439,-0.9783,-0.0991
272390,-0.0437,-0.9778,-0.0986
272434,-0.0431,-0.9766,-0.1007
272457,-0.0430,-0.9762,-0.1021
272481,-0.0430,-0.9758,-0.1038
272503,-0.0428,-0.9753,-0.1069
272526,-0.0428,-0.9752,-0.1085
272543,-0.0427,-0.9751,-0.1099
272617,-0.0426,-0.9755,-0.1125
272645,-0.0426,-0.9756,-0.1121
272668,-0.0426,-0.9757,-0.1096
272693,-0.0425,-0.9758,-0.1071
272715,-0.0422,-0.9758,-0.1030
272737,-0.0415,-0.9756,-0.0892
272754,-0.0409,-0.9752,-0.0787
272774,-0.0400,-0.9745,-0.0652
272796,-0.0391,-0.9735,-0.0485
272820,-0.0359,-0.9705,-0.0042
272837,-0.0338,-0.9685,0.0238
272917,-0.0181,-0.9548,0.2230
272943,-0.0139,-0.9514,0.2727
272967,-0.0095,-0.9480,0.3243
272988,-0.0002,-0.9406,0.4296
273010,0.0043,-0.9366,0.4807
273033,0.0085,-0.9327,0.5291
273089,0.0198,-0.9241,0.6621
273116,0.0206,-0.9244,0.6740
273137,0.0199,-0.9271,0.6680
273223,0.0044,-0.9404,0.4933
273250,-0.0005,-0.9441,0.4381
273272,-0.0109,-0.9518,0.3173
273296,-0.0160,-0.9556,0.2543
273318,-0.0211,-0.9591,0.1914
273340,-0.0308,-0.9656,0.0702
273357,-0.0352,-0.9685,0.0139
273380,-0.0393,-0.9711,-0.0383
273402,-0.0430,-0.9734,-0.0859
273422,-0.0491,-0.9774,-0.1655
273439,-0.0514,-0.9790,-0.1971
273539,-0.0551,-0.9841,-0.2758
273577,-0.0533,-0.9844,-0.2678
273600,-0.0522,-0.9843,-0.2596
273617,-0.0511,-0.9840,-0.2494
273641,-0.0488,-0.9834,-0.2245
273664,-0.0477,-0.9832,-0.2108
273688,-0.0458,-0.9827,-0.1830
273710,-0.0448,-0.9824,-0.1696
273728,-0.0441,-0.9821,-0.1567
273748,-0.0432,-0.9817,-0.1449
273835,-0.0403,-0.9794,-0.1045
273864,-0.0397,-0.9786,-0.0974
273887,-0.0394,-0.9784,-0.0956
273911,-0.0391,-0.9781,-0.0946
273934,-0.0389,-0.9780,-0.0952
273956,-0.0387,-0.9779,-0.0981
273977,-0.0386,-0.9779,-0.1001
273999,-0.0385,-0.9779,-0.1024
274019,-0.0383,-0.9778,-0.1047
274036,-0.0381,-0.9778,-0.1071
274058,-0.0374,-0.9775,-0.1102
274137,-0.0348,-0.9758,-0.0966
274178,-0.0309,-0.9722,-0.0533
274200,-0.0289,-0.9705,-0.0310
274217,-0.0269,-0.9685,-0.0046
274239,-0.0243,-0.9663,0.0259
274256,-0.0215,-0.9641,0.0604
274287,-0.0154,-0.9594,0.1399
274307,-0.0120,-0.9569,0.1841
274328,-0.0052,-0.9519,0.2780
274350,-0.0021,-0.9495,0.3260
274431,0.0101,-0.9403,0.5305
274450,0.0112,-0.9398,0.5548
274514,0.0096,-0.9410,0.5674
274537,0.0076,-0.9418,0.5486
274559,0.0049,-0.9429,0.5217
274581,-0.0022,-0.9463,0.4470
274598,-0.0063,-0.9485,0.4010
274621,-0.0109,-0.9513,0.3508
274643,-0.0204,-0.9583,0.2424
274673,-0.0253,-0.9622,0.1865
274759,-0.0466,-0.9822,-0.1003
274777,-0.0525,-0.9882,-0.1460
274799,-0.0548,-0.9904,-0.1772
274821,-0.0566,-0.9921,-0.2035
274838,-0.0580,-0.9933,-0.2247
274855,-0.0590,-0.9940,-0.2410
274877,-0.0594,-0.9944,-0.2527
274912,-0.0591,-0.9930,-0.2629
274934,-0.0582,-0.9921,-0.2594
274959,-0.0573,-0.9910,-0.2533
274978,-0.0546,-0.9882,-0.2349
275064,-0.0468,-0.9812,-0.1737
275111,-0.0431,-0.9778,-0.1401
275133,-0.0421,-0.9767,-0.1307
275154,-0.0414,-0.9755,-0.1223
275175,-0.0408,-0.9744,-0.1151
275197,-0.0398,-0.9723,-0.1044
275219,-0.0396,-0.9716,-0.1006
275242,-0.0392,-0.9711,-0.0977
275259,-0.0388,-0.9707,-0.0950
275276,-0.0385,-0.9706,-0.0918
275359,-0.0344,-0.9698,-0.0446
275387,-0.0302,-0.9683,-0.0022
275408,-0.0272,-0.9668,0.0250
275432,-0.0199,-0.9633,0.0912
275454,-0.0156,-0.9612,0.1296
275479,-0.0112,-0.9590,0.1713
275527,0.0020,-0.9520,0.3046
275550,0.0089,-0.9482,0.3873
275569,0.0115,-0.9471,0.4224
275652,0.0132,-0.9496,0.4912
275669,0.0111,-0.9514,0.4806
275686,0.0084,-0.9536,0.4619
275719,0.0010,-0.9585,0.4036
275743,-0.0034,-0.9608,0.3656
275766,-0.0132,-0.9652,0.2770
275792,-0.0183,-0.9670,0.2286
275814,-0.0233,-0.9686,0.1791
275835,-0.0332,-0.9709,0.0801
275853,-0.0378,-0.9719,0.0327
275876,-0.0422,-0.9728,-0.0123
275893,-0.0463,-0.9738,-0.0544
275983,-0.0613,-0.9814,-0.2216
276019,-0.0625,-0.9835,-0.2429
276038,-0.0624,-0.9843,-0.2477
276055,-0.0620,-0.9849,-0.2490
276076,-0.0612,-0.9854,-0.2473
276098,-0.0602,-0.9855,-0.2429
276156,-0.0541,-0.9851,-0.2078
276176,-0.0525,-0.9849,-0.1965
276193,-0.0510,-0.9846,-0.1852
276277,-0.0444,-0.9825,-0.1334
276295,-0.0433,-0.9817,-0.1254
276312,-0.0422,-0.9808,-0.1183
276331,-0.0411,-0.9797,-0.1122
276371,-0.0385,-0.9762,-0.1002
276392,-0.0378,-0.9751,-0.0983
276417,-0.0372,-0.9739,-0.0970
276439,-0.0363,-0.9714,-0.0964
276462,-0.0359,-0.9702,-0.0967
276486,-0.0352,-0.9681,-0.0962
276582,-0.0312,-0.9652,-0.0591
276625,-0.0238,-0.9620,0.0073
276648,-0.0201,-0.9606,0.0378
276665,-0.0160,-0.9589,0.0723
276687,-0.0111,-0.9569,0.1100
276711,0.0002,-0.9526,0.1936
276740,0.0127,-0.9478,0.2823
276763,0.0190,-0.9452,0.3262
276787,0.0251,-0.9427,0.3680
276868,0.0507,-0.9358,0.5107
276886,0.0537,-0.9364,0.5194
276920,0.0570,-0.9398,0.5133
276958,0.0543,-0.9495,0.4473
276982,0.0514,-0.9534,0.4124
277003,0.0475,-0.9575,0.3722
277025,0.0374,-0.9657,0.2809
277045,0.0314,-0.9695,0.2317
277067,0.0248,-0.9730,0.1815
277087,0.0178,-0.9761,0.1313
277107,0.0033,-0.9812,0.0349
277195,-0.0308,-0.9883,-0.1533
277243,-0.0461,-0.9894,-0.2161
277268,-0.0499,-0.9893,-0.2284
277289,-0.0531,-0.9890,-0.2367
277309,-0.0574,-0.9879,-0.2426
277331,-0.0585,-0.9871,-0.2408
277352,-0.0590,-0.9860,-0.2366
277374,-0.0590,-0.9849,-0.2302
277398,-0.0576,-0.9823,-0.2128
277494,-0.0480,-0.9749,-0.1482
277523,-0.0463,-0.9739,-0.1385
277546,-0.0431,-0.9723,-0.1219
277571,-0.0416,-0.9716,-0.1151
277593,-0.0391,-0.9706,-0.1049
277610,-0.0380,-0.9702,-0.1013
277667,-0.0356,-0.9700,-0.0962
277690,-0.0350,-0.9702,-0.0961
277707,-0.0345,-0.9707,-0.0964
277802,-0.0292,-0.9756,-0.0741
277834,-0.0255,-0.9750,-0.0406
277857,-0.0231,-0.9738,-0.0170
277874,-0.0203,-0.9720,0.0118
277896,-0.0132,-0.9678,0.0846
277919,-0.0090,-0.9653,0.1279
277943,-0.0046,-0.9630,0.1750
277964,0.0044,-0.9586,0.2770
277983,0.0089,-0.9565,0.3291
278000,0.0132,-0.9543,0.3800
278084,0.0280,-0.9458,0.5603
278113,0.0286,-0.9442,0.5758
278142,0.0275,-0.9438,0.5693
278165,0.0226,-0.9440,0.5293
278188,0.0189,-0.9446,0.4971
278210,0.0146,-0.9456,0.4579
278265,-0.0068,-0.9543,0.2537
278288,-0.0128,-0.9576,0.1969
278305,-0.0188,-0.9612,0.1403
278402,-0.0480,-0.9817,-0.1445
278421,-0.0513,-0.9841,-0.1769
278444,-0.0541,-0.9862,-0.2041
278466,-0.0580,-0.9889,-0.2432
278494,-0.0592,-0.9894,-0.2552
278517,-0.0599,-0.9890,-0.2662
278542,-0.0597,-0.9882,-0.2660
278564,-0.0590,-0.9869,-0.2623
278586,-0.0566,-0.9839,-0.2472
278603,-0.0552,-0.9822,-0.2366
278628,-0.0535,-0.9805,-0.2246
278709,-0.0444,-0.9734,-0.1595
278750,-0.0399,-0.9716,-0.1278
278772,-0.0386,-0.9714,-0.1196
278792,-0.0374,-0.9717,-0.1125
278814,-0.0364,-0.9722,-0.1068
278831,-0.0354,-0.9728,-0.1023
278867,-0.0333,-0.9753,-0.0953
278889,-0.0328,-0.9763,-0.0950
278912,-0.0325,-0.9772,-0.0953
278933,-0.0322,-0.9781,-0.0966
279011,-0.0326,-0.9814,-0.1066
279035,-0.0328,-0.9821,-0.1051
279057,-0.0328,-0.9822,-0.1008
279078,-0.0327,-0.9821,-0.0933
279105,-0.0314,-0.9807,-0.0664
279126,-0.0303,-0.9794,-0.0464
279149,-0.0287,-0.9775,-0.0212
279169,-0.0237,-0.9722,0.0444
279191,-0.0204,-0.9688,0.0851
279216,-0.0165,-0.9647,0.1310
279241,-0.0071,-0.9551,0.2367
279310,0.0148,-0.9287,0.4790
279354,0.0299,-0.9100,0.6378
279373,0.0338,-0.9064,0.6764
279416,0.0388,-0.9027,0.7233
279438,0.0396,-0.9036,0.7255
279468,0.0382,-0.9056,0.7095
279490,0.0322,-0.9125,0.6461
279513,0.0277,-0.9171,0.6005
279535,0.0223,-0.9224,0.5472
279626,-0.0201,-0.9590,0.1471
279643,-0.0276,-0.9648,0.0801
279660,-0.0345,-0.9703,0.0164
279683,-0.0411,-0.9752,-0.0432
279730,-0.0569,-0.9867,-0.1902
279750,-0.0607,-0.9894,-0.2273
279772,-0.0659,-0.9924,-0.2822
279794,-0.0675,-0.9929,-0.3004
279812,-0.0685,-0.9928,-0.3127
279831,-0.0688,-0.9919,-0.3196
279929,-0.0608,-0.9823,-0.2766
279962,-0.0563,-0.9796,-0.2441
279984,-0.0541,-0.9783,-0.2272
280007,-0.0503,-0.9761,-0.1936
280026,-0.0487,-0.9752,-0.1779
280049,-0.0471,-0.9745,-0.1631
280087,-0.0443,-0.9739,-0.1377
280110,-0.0422,-0.9745,-0.1185
280135,-0.0415,-0.9752,-0.1113
280233,-0.0409,-0.9813,-0.0988
280251,-0.0413,-0.9822,-0.1005
280269,-0.0416,-0.9830,-0.1028
280291,-0.0421,-0.9838,-0.1055
280343,-0.0437,-0.9852,-0.1179
280365,-0.0441,-0.9850,-0.1207
280382,-0.0446,-0.9846,-0.1234
280405,-0.0449,-0.9840,-0.1257
280427,-0.0455,-0.9825,-0.1295
280450,-0.0458,-0.9817,-0.1309
280522,-0.0461,-0.9783,-0.1322
280551,-0.0459,-0.9771,-0.1304
280574,-0.0457,-0.9766,-0.1289
280598,-0.0452,-0.9757,-0.1250
280621,-0.0449,-0.9753,-0.1228
280643,-0.0447,-0.9751,-0.1204
280660,-0.0443,-0.9750,-0.1178
280677,-0.0439,-0.9750,-0.1124
280699,-0.0437,-0.9751,-0.1097
280754,-0.0431,-0.9757,-0.1023
280880,-0.0414,-0.9779,-0.0927
280913,-0.0410,-0.9781,-0.0919
280935,-0.0408,-0.9783,-0.0911
280958,-0.0405,-0.9783,-0.0898
280979,-0.0399,-0.9779,-0.0856
280998,-0.0396,-0.9777,-0.0824
281015,-0.0392,-0.9774,-0.0785
281034,-0.0387,-0.9771,-0.0736
281057,-0.0382,-0.9767,-0.0680
281135,-0.0349,-0.9753,-0.0237
281174,-0.0330,-0.9739,0.0035
281197,-0.0303,-0.9713,0.0382
281231,-0.0269,-0.9674,0.0820
281253,-0.0248,-0.9648,0.1078
281270,-0.0223,-0.9619,0.1361
281293,-0.0197,-0.9585,0.1671
281315,-0.0131,-0.9508,0.2361
281332,-0.0092,-0.9465,0.2734
281350,-0.0050,-0.9424,0.3121
281452,0.0223,-0.9200,0.5409
281495,0.0294,-0.9160,0.5981
281517,0.0339,-0.9153,0.6333
281534,0.0349,-0.9163,0.6404
281551,0.0350,-0.9178,0.6398
281574,0.0341,-0.9199,0.6312
281608,0.0294,-0.9254,0.5905
281631,0.0256,-0.9290,0.5588
281655,0.0155,-0.9379,0.4768
281738,-0.0166,-0.9675,0.2069
281757,-0.0227,-0.9738,0.1504
281780,-0.0286,-0.9795,0.0955
281802,-0.0396,-0.9895,-0.0062
281852,-0.0527,-0.9998,-0.1293
281878,-0.0562,-1.0018,-0.1608
281901,-0.0609,-1.0039,-0.2089
281923,-0.0623,-1.0037,-0.2256
281941,-0.0631,-1.0028,-0.2377
281968,-0.0632,-0.9995,-0.2494
282057,-0.0566,-0.9866,-0.2236
282088,-0.0526,-0.9805,-0.2007
282108,-0.0504,-0.9773,-0.1882
282130,-0.0483,-0.9741,-0.1758
282151,-0.0463,-0.9711,-0.1633
282173,-0.0424,-0.9656,-0.1403
282216,-0.0393,-0.9617,-0.1206
282239,-0.0374,-0.9596,-0.1051
282264,-0.0366,-0.9594,-0.0992
282358,-0.0342,-0.9664,-0.0865
282406,-0.0331,-0.9725,-0.0916
282427,-0.0327,-0.9746,-0.0942
282450,-0.0323,-0.9764,-0.0970
282472,-0.0315,-0.9797,-0.1018
282489,-0.0311,-0.9810,-0.1028
282511,-0.0306,-0.9819,-0.1018
282534,-0.0302,-0.9825,-0.0986
282551,-0.0294,-0.9828,-0.0924
282575,-0.0271,-0.9822,-0.0691
282661,-0.0134,-0.9762,0.0692
282689,-0.0054,-0.9729,0.1573
282711,-0.0009,-0.9709,0.2068
282736,0.0039,-0.9686,0.2585
282758,0.0138,-0.9623,0.3646
282783,0.0187,-0.9581,0.4163
282830,0.0311,-0.9445,0.5455
282874,0.0382,-0.9369,0.6080
282959,0.0316,-0.9384,0.5253
282983,0.0273,-0.9404,0.4841
283004,0.0223,-0.9431,0.4370
283023,0.0109,-0.9495,0.3300
283051,0.0046,-0.9529,0.2725
283071,-0.0018,-0.9565,0.2141
283097,-0.0146,-0.9635,0.0992
283118,-0.0210,-0.9667,0.0447
283140,-0.0270,-0.9695,-0.0066
283163,-0.0380,-0.9741,-0.0972
283187,-0.0427,-0.9758,-0.1355
283271,-0.0579,-0.9799,-0.2494
283300,-0.0599,-0.9797,-0.2616
283321,-0.0602,-0.9795,-0.2618
283342,-0.0596,-0.9788,-0.2527
283363,-0.0588,-0.9784,-0.2444
283389,-0.0577,-0.9780,-0.2343
283441,-0.0535,-0.9774,-0.1973
283466,-0.0504,-0.9777,-0.1714
283489,-0.0488,-0.9780,-0.1592
283584,-0.0405,-0.9816,-0.1066
283615,-0.0385,-0.9825,-0.0984
283638,-0.0375,-0.9829,-0.0959
283655,-0.0366,-0.9833,-0.0944
283677,-0.0359,-0.9835,-0.0938
283698,-0.0347,-0.9836,-0.0947
283715,-0.0342,-0.9835,-0.0962
283738,-0.0338,-0.9833,-0.0979
283760,-0.0336,-0.9830,-0.0997
283777,-0.0332,-0.9827,-0.1010
283801,-0.0325,-0.9818,-0.0992
283893,-0.0269,-0.9751,-0.0392
283935,-0.0171,-0.9685,0.0516
283958,-0.0126,-0.9664,0.0914
283980,-0.0018,-0.9624,0.1833
284004,0.0042,-0.9601,0.2340
284025,0.0103,-0.9572,0.2866
284053,0.0225,-0.9482,0.3923
284076,0.0281,-0.9425,0.4419
284100,0.0372,-0.9305,0.5264
284180,0.0432,-0.9121,0.5938
284200,0.0409,-0.9113,0.5786
284217,0.0376,-0.9113,0.5544
284250,0.0278,-0.9141,0.4822
284274,0.0217,-0.9166,0.4363
284296,0.0149,-0.9198,0.3854
284320,-0.0001,-0.9279,0.2739
284343,-0.0079,-0.9326,0.2158
284365,-0.0234,-0.9434,0.1010
284382,-0.0309,-0.9491,0.0461
284404,-0.0378,-0.9550,-0.0057
284492,-0.0635,-0.9819,-0.1991
284537,-0.0699,-0.9919,-0.2543
284560,-0.0708,-0.9941,-0.2631
284577,-0.0710,-0.9957,-0.2676
284599,-0.0698,-0.9973,-0.2651
284616,-0.0687,-0.9976,-0.2594
284651,-0.0657,-0.9966,-0.2410
284674,-0.0640,-0.9957,-0.2292
284696,-0.0621,-0.9945,-0.2167
284717,-0.0586,-0.9916,-0.1902
284802,-0.0510,-0.9832,-0.1304
284821,-0.0499,-0.9813,-0.1212
284844,-0.0490,-0.9795,-0.1133
284866,-0.0482,-0.9777,-0.1066
284905,-0.0469,-0.9729,-0.0939
284928,-0.0468,-0.9717,-0.0918
284945,-0.0468,-0.9707,-0.0908
284968,-0.0469,-0.9694,-0.0911
284988,-0.0470,-0.9691,-0.0923
285012,-0.0471,-0.9691,-0.0939
285107,-0.0479,-0.9734,-0.1082
285134,-0.0479,-0.9755,-0.1124
285151,-0.0479,-0.9755,-0.1124
285170,-0.0472,-0.9778,-0.1146
285189,-0.0469,-0.9790,-0.1136
285210,-0.0464,-0.9799,-0.1106
285234,-0.0458,-0.9802,-0.1045
285262,-0.0432,-0.9794,-0.0807
285285,-0.0410,-0.9783,-0.0619
285309,-0.0343,-0.9750,-0.0082
285396,-0.0039,-0.9604,0.2203
285419,0.0038,-0.9561,0.2784
285436,0.0115,-0.9510,0.3380
285458,0.0264,-0.9396,0.4541
285503,0.0392,-0.9288,0.5912
285528,0.0488,-0.9214,0.6204
285574,0.0553,-0.9171,0.6451
285598,0.0551,-0.9177,0.6320
285621,0.0535,-0.9193,0.6088
285699,0.0289,-0.9404,0.3761
285730,0.0133,-0.9518,0.2528
285753,0.0050,-0.9573,0.1902
285770,-0.0035,-0.9626,0.1285
285792,-0.0201,-0.9722,0.0128
285815,-0.0281,-0.9762,-0.0396
285841,-0.0424,-0.9825,-0.1301
285864,-0.0486,-0.9850,-0.1674
285886,-0.0540,-0.9868,-0.1990
285937,-0.0656,-0.9901,-0.2604
286033,-0.0704,-0.9902,-0.2600
286068,-0.0684,-0.9885,-0.2369
286089,-0.0668,-0.9872,-0.2234
286111,-0.0632,-0.9840,-0.1947
286133,-0.0614,-0.9823,-0.1804
286154,-0.0596,-0.9805,-0.1664
286176,-0.0560,-0.9773,-0.1410
286196,-0.0543,-0.9758,-0.1299
286217,-0.0527,-0.9745,-0.1200
286235,-0.0513,-0.9734,-0.1113
286327,-0.0433,-0.9702,-0.0878
286365,-0.0416,-0.9709,-0.0891
286386,-0.0410,-0.9718,-0.0908
286407,-0.0403,-0.9728,-0.0928
286429,-0.0391,-0.9756,-0.0950
286447,-0.0385,-0.9771,-0.0938
286501,-0.0355,-0.9797,-0.0724
286526,-0.0339,-0.9797,-0.0574
286548,-0.0288,-0.9785,-0.0138
286620,-0.0116,-0.9696,0.1295
286638,-0.0060,-0.9659,0.1755
286655,-0.0001,-0.9614,0.2244
286677,0.0057,-0.9562,0.2745
286714,0.0221,-0.9399,0.4170
286736,0.0264,-0.9354,0.4562
286760,0.0299,-0.9316,0.4885
286782,0.0341,-0.9261,0.5293
286828,0.0322,-0.9237,0.5229
286852,0.0294,-0.9247,0.5032
286927,0.0100,-0.9363,0.3549
286968,-0.0098,-0.9503,0.2010
286989,-0.0165,-0.9553,0.1478
287012,-0.0231,-0.9602,0.0956
287031,-0.0355,-0.9692,-0.0029
